B,H,Q,topk,seed,global_mean_adjacent_overlap,adjacent_pair_count
256,4096,256,2048,20260803,0.4842871123669194,65280
256,8192,256,2048,20260803,0.24703437954771754,65280
256,16384,256,2048,20260803,0.12386289858350567,65280
256,32768,256,2048,20260803,0.062075319477156096,65280
256,65536,256,2048,20260803,0.03175802791819853,65280
256,131072,256,2048,20260803,0.01460732852711397,65280
256,262144,256,2048,20260803,0.007532605937882966,65280
256,2048,512,2048,20260803,0.8912263336480247,130816
256,4096,512,2048,20260803,0.4706429334069418,130816
256,8192,512,2048,20260803,0.24329044394297142,130816
256,16384,512,2048,20260803,0.12305962549497003,130816
256,32768,512,2048,20260803,0.062091260040342926,130816
256,65536,512,2048,20260803,0.031242068266448677,130816
256,131072,512,2048,20260803,0.014845196748199762,130816
256,262144,512,2048,20260803,0.007508585830957222,130816
256,2048,1024,2048,20260803,0.8106212597322138,261888
256,4096,1024,2048,20260803,0.4457326909547211,261888
256,8192,1024,2048,20260803,0.2359979504597385,261888
256,16384,1024,2048,20260803,0.12116704215518657,261888
256,32768,1024,2048,20260803,0.06144016858769302,261888
256,65536,1024,2048,20260803,0.03111355838421386,261888
256,131072,1024,2048,20260803,0.014898814763491454,261888
256,262144,1024,2048,20260803,0.0076221976928114304,261888
256,2048,2048,2048,20260803,0.6926008037200019,524032
256,4096,2048,2048,20260803,0.40512095210490484,524032
256,8192,2048,2048,20260803,0.2233335777323713,524032
256,16384,2048,2048,20260803,0.11771815010670865,524032
256,32768,2048,2048,20260803,0.06058825151362417,524032
256,65536,2048,2048,20260803,0.030821957236449777,524032
