case_id,kind,backend,cache_state,figure2_hardware_tflops,observed_utilization_vs_platform_max
prefillq2_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,261.077,0.4020
prefillq2_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,221.594,0.3412
prefillq2_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,254.101,0.3912
prefillq2_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,261.864,0.4032
prefillq2_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.126,0.0633
prefillq2_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.128,0.0633
prefillq2_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.472,0.0639
prefillq2_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.106,0.0633
prefillq2_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.132,0.0633
prefillq2_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.523,0.0639
prefillq2_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.248,0.0635
prefillq2_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.205,0.0634
prefillq2_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.493,0.0639
prefillq2_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,269.195,0.4145
prefillq2_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,312.092,0.4805
prefillq2_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,305.703,0.4707
prefillq2_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,265.116,0.4082
prefillq2_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,309.982,0.4773
prefillq2_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,332.374,0.5118
prefillq2_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,307.705,0.4738
prefillq2_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,313.067,0.4820
prefillq2_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,332.680,0.5122
prefillq2_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.017,0.1232
prefillq2_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.785,0.1244
prefillq2_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,81.915,0.1261
prefillq2_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,79.761,0.1228
prefillq2_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.016,0.1232
prefillq2_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,82.318,0.1267
prefillq2_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,76.546,0.1179
prefillq2_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.283,0.1236
prefillq2_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,81.690,0.1258
prefillq32768_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,390.303,0.6009
prefillq32768_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,519.960,0.8006
prefillq32768_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,547.347,0.8427
prefillq32768_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,358.052,0.5513
prefillq32768_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,484.034,0.7453
prefillq32768_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,544.399,0.8382
prefillq32768_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,439.648,0.6769
prefillq32768_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,537.599,0.8277
prefillq32768_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,398.173,0.6131
prefillq32768_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,548.620,0.8447
prefillq32768_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,575.326,0.8858
prefillq32768_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,361.766,0.5570
prefillq32768_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,496.080,0.7638
prefillq32768_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,559.898,0.8621
prefillq32768_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,342.003,0.5266
prefillq32768_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,452.780,0.6971
prefillq32768_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,559.269,0.8611
prefillq32768_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,397.996,0.6128
prefillq32768_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,542.406,0.8351
prefillq32768_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,584.144,0.8994
prefillq32768_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,361.193,0.5561
prefillq32768_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,506.149,0.7793
prefillq32768_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.105,0.8809
prefillq32768_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,341.534,0.5259
prefillq32768_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,456.106,0.7023
prefillq32768_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,563.342,0.8674
prefillq32768_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,383.415,0.5903
prefillq32768_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,530.991,0.8176
prefillq32768_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,574.239,0.8841
prefillq32768_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,353.685,0.5446
prefillq32768_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,486.160,0.7485
prefillq32768_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,566.961,0.8729
prefillq32768_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,336.616,0.5183
prefillq32768_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,431.171,0.6639
prefillq32768_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,552.104,0.8501
prefillq32768_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,385.537,0.5936
prefillq32768_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,522.004,0.8037
prefillq32768_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,556.002,0.8561
prefillq32768_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,354.807,0.5463
prefillq32768_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,481.154,0.7408
prefillq32768_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,550.241,0.8472
prefillq32768_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,337.545,0.5197
prefillq32768_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,432.263,0.6655
prefillq32768_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,545.869,0.8405
prefillq32_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,350.680,0.5399
prefillq32_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,468.956,0.7220
prefillq32_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,636.385,0.9798
prefillq32_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,314.408,0.4841
prefillq32_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,395.977,0.6097
prefillq32_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,601.943,0.9268
prefillq32_b128_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,327.684,0.5045
prefillq32_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.250,0.5577
prefillq32_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,559.081,0.8608
prefillq32_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.689,0.5323
prefillq32_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,479.131,0.7377
prefillq32_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,526.456,0.8106
prefillq32_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,326.505,0.5027
prefillq32_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,387.980,0.5974
prefillq32_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,602.499,0.9277
prefillq32_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,325.582,0.5013
prefillq32_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,349.725,0.5385
prefillq32_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,558.227,0.8595
prefillq32_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,145.889,0.2246
prefillq32_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,164.826,0.2538
prefillq32_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,164.795,0.2537
prefillq32_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,146.803,0.2260
prefillq32_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,157.663,0.2428
prefillq32_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,164.776,0.2537
prefillq32_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,131.042,0.2018
prefillq32_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,149.890,0.2308
prefillq32_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,165.100,0.2542
prefillq32_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,346.649,0.5337
prefillq32_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,452.548,0.6968
prefillq32_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,621.368,0.9567
prefillq32_b256_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,332.562,0.5120
prefillq32_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,399.799,0.6156
prefillq32_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,608.226,0.9365
prefillq32_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,363.075,0.5590
prefillq32_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.750,0.8834
prefillq32_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,254.706,0.3922
prefillq32_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,302.802,0.4662
prefillq32_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,295.101,0.4544
prefillq32_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,239.238,0.3684
prefillq32_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,282.551,0.4350
prefillq32_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,306.039,0.4712
prefillq32_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,233.929,0.3602
prefillq32_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,271.297,0.4177
prefillq32_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,313.341,0.4824
prefillq32_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.534,0.5289
prefillq32_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,467.928,0.7205
prefillq32_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,625.018,0.9623
prefillq32_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,336.071,0.5174
prefillq32_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,394.172,0.6069
prefillq32_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,615.508,0.9477
prefillq32_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,299.468,0.4611
prefillq32_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.624,0.5583
prefillq32_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,564.623,0.8693
prefillq32_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,333.491,0.5135
prefillq32_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,462.796,0.7126
prefillq32_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,601.705,0.9264
prefillq32_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,311.038,0.4789
prefillq32_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,382.775,0.5894
prefillq32_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,598.046,0.9208
prefillq32_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,309.871,0.4771
prefillq32_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.891,0.5295
prefillq32_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,547.321,0.8427
prefillq32_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,354.801,0.5463
prefillq32_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,475.601,0.7323
prefillq32_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,624.570,0.9616
prefillq32_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,330.199,0.5084
prefillq32_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,401.519,0.6182
prefillq32_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,624.312,0.9612
prefillq32_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,334.252,0.5146
prefillq32_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,360.954,0.5558
prefillq32_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,554.008,0.8530
prefillq32_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,336.899,0.5187
prefillq32_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,472.122,0.7269
prefillq32_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,561.111,0.8639
prefillq32_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,319.693,0.4922
prefillq32_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,393.588,0.6060
prefillq32_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,560.270,0.8626
prefillq32_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,316.821,0.4878
prefillq32_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,350.103,0.5390
prefillq32_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,548.642,0.8447
prefillq4096_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,560.314,0.8627
prefillq4096_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,566.042,0.8715
prefillq4096_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,519.437,0.7998
prefillq4096_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,565.326,0.8704
prefillq4096_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,564.992,0.8699
prefillq4096_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,405.643,0.6246
prefillq4096_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,580.071,0.8931
prefillq4096_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,575.905,0.8867
prefillq4096_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.218,0.5577
prefillq4096_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,529.057,0.8146
prefillq4096_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.170,0.8810
prefillq4096_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,342.992,0.5281
prefillq4096_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,473.802,0.7295
prefillq4096_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,579.832,0.8928
prefillq4096_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,412.832,0.6356
prefillq4096_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,641.628,0.9879
prefillq4096_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,640.851,0.9867
prefillq4096_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,367.465,0.5658
prefillq4096_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,553.601,0.8524
prefillq4096_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,615.787,0.9481
prefillq4096_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.760,0.5354
prefillq4096_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,504.141,0.7762
prefillq4096_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,632.067,0.9732
prefillq4096_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,411.020,0.6328
prefillq4096_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,618.092,0.9517
prefillq4096_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,617.449,0.9507
prefillq4096_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.260,0.5639
prefillq4096_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,541.754,0.8341
prefillq4096_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,649.485,1.0000
prefillq4096_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,346.509,0.5335
prefillq4096_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,494.559,0.7615
prefillq4096_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,648.255,0.9981
prefillq4096_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,391.667,0.6030
prefillq4096_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,578.842,0.8912
prefillq4096_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,575.910,0.8867
prefillq4096_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,355.683,0.5476
prefillq4096_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,522.173,0.8040
prefillq4096_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,583.288,0.8981
prefillq4096_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,339.048,0.5220
prefillq4096_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,450.484,0.6936
prefillq4096_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,582.074,0.8962
prefillq4096_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,408.465,0.6289
prefillq4096_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,604.626,0.9309
prefillq4096_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,614.850,0.9467
prefillq4096_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,364.250,0.5608
prefillq4096_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,540.854,0.8327
prefillq4096_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,606.302,0.9335
prefillq4096_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,344.769,0.5308
prefillq4096_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,476.628,0.7339
prefillq4096_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,637.106,0.9809
prefillq4096_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,394.628,0.6076
prefillq4096_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,567.373,0.8736
prefillq4096_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,574.500,0.8845
prefillq4096_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,357.337,0.5502
prefillq4096_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,518.604,0.7985
prefillq4096_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.381,0.8828
prefillq4096_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,339.495,0.5227
prefillq4096_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,449.083,0.6914
prefillq4096_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.858,0.8836
prefillq4096_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,406.036,0.6252
prefillq4096_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,580.010,0.8930
prefillq4096_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,579.836,0.8928
prefillq4096_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.749,0.5585
prefillq4096_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,527.093,0.8116
prefillq4096_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,593.390,0.9136
prefillq4096_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.298,0.5286
prefillq4096_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,475.900,0.7327
prefillq4096_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,560.689,0.8633
prefillq4_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,286.226,0.4407
prefillq4_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,332.590,0.5121
prefillq4_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,388.635,0.5984
prefillq4_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,279.538,0.4304
prefillq4_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,328.551,0.5059
prefillq4_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.888,0.5326
prefillq4_b128_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,327.603,0.5044
prefillq4_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,334.122,0.5144
prefillq4_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,367.659,0.5661
prefillq4_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,253.083,0.3897
prefillq4_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,256.518,0.3950
prefillq4_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,248.904,0.3832
prefillq4_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,227.106,0.3497
prefillq4_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,252.186,0.3883
prefillq4_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,274.669,0.4229
prefillq4_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,216.196,0.3329
prefillq4_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,254.062,0.3912
prefillq4_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,269.625,0.4151
prefillq4_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.723,0.0319
prefillq4_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.658,0.0318
prefillq4_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.418,0.0314
prefillq4_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.729,0.0319
prefillq4_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.644,0.0318
prefillq4_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.453,0.0315
prefillq4_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.782,0.0320
prefillq4_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.668,0.0318
prefillq4_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,20.681,0.0318
prefillq4_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,283.013,0.4358
prefillq4_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,334.137,0.5145
prefillq4_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,418.534,0.6444
prefillq4_b256_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,329.595,0.5075
prefillq4_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,328.190,0.5053
prefillq4_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,369.969,0.5696
prefillq4_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,307.980,0.4742
prefillq4_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,373.139,0.5745
prefillq4_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.629,0.0641
prefillq4_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.557,0.0640
prefillq4_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.494,0.0639
prefillq4_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.648,0.0641
prefillq4_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.571,0.0640
prefillq4_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.552,0.0640
prefillq4_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.304,0.0636
prefillq4_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.521,0.0639
prefillq4_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,41.542,0.0640
prefillq4_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,306.194,0.4714
prefillq4_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,315.571,0.4859
prefillq4_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,365.885,0.5633
prefillq4_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,307.248,0.4731
prefillq4_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,315.854,0.4863
prefillq4_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,347.815,0.5355
prefillq4_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,266.864,0.4109
prefillq4_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,326.990,0.5035
prefillq4_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.991,0.5327
prefillq4_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.281,0.1236
prefillq4_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,81.666,0.1257
prefillq4_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,82.135,0.1265
prefillq4_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.206,0.1235
prefillq4_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.085,0.1233
prefillq4_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,82.208,0.1266
