B,Q,kind,H,role,backend,status,skip_reason,figure2_hardware_tflops,effective_e2e_tflops,figure2_latency_us,latency_ms_median
64,256,prefill,4096,sparse,flashmla_sparse_bf16,ok,,603.8757871186212,574.1731788092616,7738.221199999998,8.138527870178223
64,256,prefill,8192,sparse,flashmla_sparse_bf16,ok,,578.7130704278944,602.1685682404242,8074.682699999999,7.760159969329834
64,256,prefill,16384,sparse,flashmla_sparse_bf16,ok,,568.5888755044115,570.6504564907822,8218.459100000004,8.18876838684082
64,256,prefill,32768,sparse,flashmla_sparse_bf16,ok,,504.38581167589246,527.5438457869468,9264.583400000001,8.857888221740723
64,256,prefill,65536,sparse,flashmla_sparse_bf16,ok,,455.02784425441024,451.8514046159621,10269.535100000001,10.341728210449219
64,256,prefill,131072,sparse,flashmla_sparse_bf16,ok,,391.52444683650873,391.1931806822877,11935.204700000002,11.945311546325684
64,256,prefill,262144,sparse,flashmla_sparse_bf16,ok,,357.46942908393686,356.98647526952936,13072.2351,13.089920043945312
64,256,prefill,524288,sparse,flashmla_sparse_bf16,ok,,342.0534825299159,341.61761311320186,13661.3853,13.678815841674805
128,256,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,647.5987671527986,618.2047481194919,16235.4848,16.066272735595703
128,256,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,604.7201130827012,632.4422793930279,32841.5218,30.481983184814453
128,256,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,629.9947634020645,631.6793817878869,61193.5665,60.10927963256836
128,256,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,610.3442567627844,623.4096264321685,124413.42889999997,120.87267303466797
128,256,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,606.3162006530853,597.9290086502436,248553.168,251.06655883789062
128,256,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,602.2613888813884,600.6436107078355,498513.4352,498.887451171875
128,256,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,601.2593640534807,599.8857841438698,996745.4853000001,998.057861328125
128,256,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,599.5939661331281,599.0876028360809,1997079.6068,1997.79638671875
128,256,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 80.3 GiB exceed current free GPU memory 78.6 GiB,,,,
128,256,prefill,2048,sparse,flashmla_sparse_bf16,ok,,577.1596351548568,576.2565540986063,16192.831700000004,16.21820831298828
128,256,prefill,4096,sparse,flashmla_sparse_bf16,ok,,591.9088160991265,599.0314467631487,15789.338799999998,15.60159969329834
128,256,prefill,8192,sparse,flashmla_sparse_bf16,ok,,571.6076969374801,592.3071639600204,16350.1102,15.778719902038574
128,256,prefill,16384,sparse,flashmla_sparse_bf16,ok,,579.3035204946007,572.5208657713728,16132.905299999999,16.324031829833984
128,256,prefill,32768,sparse,flashmla_sparse_bf16,ok,,516.8698939176239,526.0036933151948,18081.627399999998,17.767648696899414
128,256,prefill,65536,sparse,flashmla_sparse_bf16,ok,,440.2955215655463,448.60878042881507,21226.3091,20.83296012878418
128,256,prefill,131072,sparse,flashmla_sparse_bf16,ok,,390.3814485302431,389.9885830549059,23940.299600000002,23.96441650390625
128,256,prefill,262144,sparse,flashmla_sparse_bf16,ok,,353.5696612899565,352.9527046527884,26432.835899999995,26.479040145874023
128,256,prefill,524288,sparse,flashmla_sparse_bf16,ok,,339.23121725465177,338.6985992485809,27550.084899999998,27.593408584594727
256,256,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,662.4224953370261,611.2428374805838,31744.332399999996,32.49852752685547
256,256,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,654.5024740885009,626.8969807649755,60687.10070000001,61.503231048583984
256,256,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,645.032070175163,635.6227364942821,119533.98360000004,119.47273254394531
256,256,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,612.8322583425598,608.5050573958337,247816.66030000002,247.66659545898438
256,256,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,599.3149593143917,596.433421007889,502913.5687,503.3922424316406
256,256,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,598.1891962608765,596.2225127741956,1003814.1636,1005.173583984375
256,256,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,598.4785370421125,597.9279864526355,2002753.7146999997,2002.651611328125
256,256,prefill,262144,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 88.6 GiB exceed current free GPU memory 78.6 GiB,,,,
256,256,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 160.6 GiB exceed current free GPU memory 78.6 GiB,,,,
256,256,prefill,2048,sparse,flashmla_sparse_bf16,ok,,575.1781289253764,571.2929039056231,32497.233000000007,32.718238830566406
256,256,prefill,4096,sparse,flashmla_sparse_bf16,ok,,550.8631719978364,577.8321860117295,33931.652400000006,32.34796905517578
256,256,prefill,8192,sparse,flashmla_sparse_bf16,ok,,560.8381085238633,570.8378650182024,33328.1519,32.744319915771484
256,256,prefill,16384,sparse,flashmla_sparse_bf16,ok,,551.4880231705664,561.1515478116835,33893.206900000005,33.30953598022461
256,256,prefill,32768,sparse,flashmla_sparse_bf16,ok,,503.2556978823071,522.3567598253358,37141.552,35.78339385986328
256,256,prefill,65536,sparse,flashmla_sparse_bf16,ok,,443.49496120388443,450.1635540613944,42146.3586,41.52201461791992
256,256,prefill,131072,sparse,flashmla_sparse_bf16,ok,,391.41448289787246,389.60388651449006,47754.231100000005,47.976158142089844
256,256,prefill,262144,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 81.1 GiB exceed current free GPU memory 78.6 GiB,,,,
256,256,prefill,524288,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 153.1 GiB exceed current free GPU memory 78.6 GiB,,,,
1,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,689.7692132820625,617.4031579138182,264.6336,0.2661440074443817
1,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,745.9458950987542,683.5596954685201,440.46759999999995,0.4540160000324249
1,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,757.0821352397211,728.2456698648372,819.7562000000001,0.8271999955177307
1,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,767.3186575669022,738.4294951499597,1570.0626,1.606816053390503
1,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,745.6761401143831,682.6348196207642,3182.3057,3.4495038986206055
1,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,711.0048403931373,694.0388055213574,6623.6281,6.75929594039917
1,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,670.028785086168,695.8318921100916,14002.9149,13.45747184753418
1,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,675.9785163545596,678.1331828446131,27705.3256,27.590431213378906
1,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,647.25850191218,657.5161181140418,57812.917799999996,56.883296966552734
1,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,607.2185166008148,576.4783857599291,240.48819999999986,0.25331199169158936
1,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,611.4946120143296,578.304727955397,238.8065,0.25251200795173645
1,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,617.9584156649395,571.9266523743764,236.30860000000013,0.2553279995918274
1,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,577.3526739741369,579.9952433161924,252.92839999999987,0.2517760097980499
1,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,464.03027187112417,542.4872640172354,314.6969,0.2691839933395386
1,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,479.1681451132878,474.31688921986125,304.755,0.3078719973564148
1,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,414.69669252233956,404.6287339676836,352.13419999999996,0.3608959913253784
1,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,362.7971194240916,356.54368473804726,402.5084,0.40956801176071167
1,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,340.2812032386498,334.7075517718832,429.1418,0.4362879991531372
2,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,643.5155370502606,650.3631116956566,567.3091000000001,0.5053120255470276
2,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,768.0992990849858,703.1607779888758,855.5273999999997,0.8827199935913086
2,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,769.3220765603567,680.4681072027779,1613.4276999999997,1.7705600261688232
2,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,764.4160130434525,655.2291349874171,3152.0489000000002,3.6216959953308105
2,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,708.5819852728313,690.2093789935388,6697.7977999999985,6.823296070098877
2,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,670.4298272878226,690.9801738403153,14048.991999999998,13.578432083129883
2,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,660.0545683810578,671.0504255667457,28429.0315,27.90889549255371
2,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,643.9024793617986,661.150082777638,58170.9358,56.598304748535156
2,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,628.352352871134,644.3919541080261,119104.83789999997,116.08364868164062
2,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,626.3378645803735,613.2781483614117,466.2942999999999,0.47622400522232056
2,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,631.7284177165633,613.5667424345742,462.31539999999995,0.47600001096725464
2,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,630.2898287634132,611.7161871328049,463.3705999999999,0.4774399995803833
2,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,624.2427501772435,608.575420433939,467.85929999999996,0.4799039959907532
2,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,530.6987103992193,569.4999222536937,550.3268999999999,0.51283198595047
2,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,483.70625912649336,479.9035391706499,603.7915999999999,0.6085759997367859
2,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,409.5011497807499,411.15438889030975,713.2038,0.7103360295295715
2,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,366.45145181175656,362.43371100648596,796.9889999999999,0.8058239817619324
2,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,340.90424018255777,340.6541432126876,856.7150000000001,0.8573439717292786
4,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,730.5992383458703,646.3722189191708,999.3775000000002,1.0168639421463013
4,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,766.9475251262761,672.8070159643415,1713.6244000000002,1.845088005065918
4,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,697.714133335462,677.3403320585342,3558.0346999999992,3.557471990585327
4,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,728.6936333775707,664.964662747768,6613.140399999999,7.137343883514404
4,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,663.5964233761408,691.5309703827952,14303.690300000002,13.620512008666992
4,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,640.1240049536353,675.4558108604418,29428.245800000004,27.781024932861328
4,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,646.5899040707739,653.6431109071789,58042.08200000002,57.30428695678711
4,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,629.1169520248674,639.6235551097873,119076.14210000003,117.00624084472656
4,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,614.9288962952629,620.3319721328511,243409.62209999998,241.17205810546875
4,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,633.8244380787592,626.2603890164706,921.5731,0.932703971862793
4,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,607.839339317771,627.3149622393605,960.9702999999997,0.9311360120773315
4,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,608.2991542627868,630.0866891374545,960.2438999999998,0.9270399808883667
4,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,545.0268785580695,621.8017297523752,1071.7188,0.9393919706344604
4,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,542.235454678455,572.1238515823638,1077.2359999999999,1.0209599733352661
4,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,468.94609580134625,484.360512574767,1245.5920999999998,1.2059520483016968
4,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,409.38121182723467,408.30339914872286,1426.8255,1.4305919408798218
4,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,364.3648513467169,363.5960256479892,1603.1061999999997,1.606495976448059
4,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,345.80969100734626,343.75914578597764,1689.1243,1.6992000341415405
8,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,739.3680942643526,659.6897167786858,1975.0499,1.9926719665527344
8,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,732.9147358691292,626.8927891614417,3586.3926000000006,3.9604480266571045
8,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,694.7615816227863,651.5076338261927,7146.310800000002,7.3970561027526855
8,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,670.4742300318086,686.1402617173605,14374.760699999999,13.83414363861084
8,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,637.8196787538009,660.7462031532153,29763.514800000004,28.510208129882812
8,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,638.3359136225923,652.5032021178913,59021.35899999998,57.51651382446289
8,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,630.5383621136075,619.0247279260215,119039.3051,121.01795196533203
8,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,613.967869775299,616.9215541493493,244028.46879999997,242.62387084960938
8,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,607.8507730848439,607.937215686227,492488.0148,492.1782531738281
8,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,648.9056324653476,587.0366316005054,1800.3096999999998,1.9900480508804321
8,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,601.9173171009938,593.9127383764416,1940.8497999999993,1.9670079946517944
8,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,645.6165310745941,598.3711320543481,1809.4814,1.9523520469665527
8,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,631.586954055408,583.9847430285155,1849.6758000000002,2.000447988510132
8,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,513.3014132294139,531.6714946060572,2275.9164,2.197279930114746
8,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,470.9668118387311,476.6204808267483,2480.4955999999997,2.4510719776153564
8,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,408.33132569788296,401.8804384130356,2860.9882000000007,2.906912088394165
8,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,362.87078516381945,362.16764690706134,3219.4134999999997,3.225663900375366
8,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,345.26088106918684,343.56827081516536,3383.6184999999996,3.4002881050109863
16,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,737.5659394375112,620.8885644832095,3959.7513999999996,4.234399795532227
16,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,705.8599559660597,637.2759926798368,7447.7096,7.791840076446533
16,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,678.719825402834,650.5353168041879,14630.432200000001,14.816224098205566
16,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,627.1189801837821,642.8921024050999,30737.09109999999,29.52956771850586
16,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,633.4991204820592,640.2017105464106,59933.012800000004,58.85023880004883
16,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,624.1316861252285,622.434753489205,120729.17929999996,120.59001922607422
16,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,613.3076056315492,610.2267575708133,244767.3819,245.5254669189453
16,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,605.4364905263376,603.9988950087068,494934.2879,495.62969970703125
16,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,601.7823087506879,601.4394738790896,994908.6777000001,994.9911499023438
16,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,605.4332505390945,564.9479765788287,3859.157399999999,4.135712146759033
16,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,628.4996474195791,552.3070648131112,3717.5235000000002,4.230368137359619
16,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,630.3104368967711,572.1103578353426,3706.8436,4.0839362144470215
16,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,596.258764469079,552.2151920799608,3918.537299999999,4.231071949005127
16,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,545.5125222712328,499.0291064791582,4283.058800000001,4.682015895843506
16,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,482.53626422952556,446.3312895486192,4842.0448,5.234816074371338
16,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,403.44156137327764,401.9269192997444,5791.3274999999985,5.813151836395264
16,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,364.19498256738063,363.0680839539693,6415.4157,6.435328006744385
16,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,343.3763301178348,342.42587817866433,6804.377599999998,6.823264122009277
32,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,718.0149685798451,617.4936697911487,8135.1445,8.515359878540039
32,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,675.5535100593326,653.88116928774,15563.652299999996,15.187935829162598
32,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,629.4709224580484,639.587199450654,31550.192499999997,30.139680862426758
32,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,621.0413928098437,638.4671639556005,62075.77609999998,59.468448638916016
32,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,612.0971097293827,615.0286213814103,124057.14810000002,122.51795196533203
32,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,605.1691493509312,605.508306302412,249024.2813,247.92201232910156
32,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,603.8624710216242,602.5541956677062,497191.6757,497.3036804199219
32,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,601.1315420718623,599.6630336965105,996957.4288999999,998.4266967773438
32,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,599.0351527747292,598.8766229141972,1998942.5939,1998.498291015625
32,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,617.1948264696255,586.614532255712,7571.230699999998,7.9659199714660645
32,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,580.08900221824,574.1415581388709,8055.530100000001,8.138976097106934
32,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,576.1226924773149,595.7444753123957,8110.988300000002,7.8438401222229
32,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,592.7736486258528,577.8082010282212,7883.1514,8.08732795715332
32,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,512.4887532011874,536.6026052149573,9118.1014,8.708352088928223
32,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,459.4681043201596,462.9591316872966,10170.291199999998,10.093600273132324
32,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,404.3038296340449,403.9392493509327,11557.952399999998,11.568384170532227
32,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,363.3945722101308,362.81280047458944,12859.092499999999,12.879712104797363
32,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,340.92599537303494,340.93409426801384,13706.565299999997,13.706239700317383
64,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,655.4735306933917,609.4366717175789,17822.7045,17.25587272644043
64,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,656.2037810561337,627.5272173818014,32045.167200000004,31.651552200317383
64,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,655.6176066259027,632.1884705280067,60583.8787,60.984832763671875
64,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,626.0280393825664,619.0706355454245,123162.61899999998,122.66339111328125
64,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,604.857087228855,596.7235611152967,251084.1764,252.5526123046875
64,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,600.5933178552322,598.8367737656769,501843.1208,501.3681335449219
64,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,599.7086628377755,597.4934310763474,1001270.8252000001,1003.0316772460938
64,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,598.7674382150001,597.6533703431563,2001787.3997999995,2003.5679931640625
64,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,ok,,598.1226398561338,597.022398757995,4003984.4751999998,4009.410400390625
64,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,573.287786995937,577.7773369197528,16302.194200000002,16.175519943237305
64,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,574.5088310244213,598.8692781820438,16267.546000000002,15.60582447052002
64,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,562.5082024150555,597.3907592410276,16614.6001,15.644448280334473
64,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,566.2724695440035,574.3798080459206,16504.1554,16.27120018005371
64,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,516.4700170073686,537.8229799632386,18095.6271,17.37718391418457
64,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,450.22060328628976,463.8871332534834,20758.3766,20.14681625366211
64,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,401.37710202092995,397.1500347049481,23284.4594,23.53228759765625
64,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,362.0960803393623,362.12048623553585,25810.4115,25.808671951293945
64,512,prefill,524288,sparse,flashmla_sparse_bf16,ok,,339.7971671182074,339.5570627465798,27504.198800000002,27.52364730834961
128,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,673.9155372117705,615.2918776898651,34669.9561,34.183326721191406
128,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,643.9476986769794,628.7435552697176,65310.14839999999,63.180641174316406
128,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,641.9060396000044,636.7015507078092,123755.98640000001,121.10511779785156
128,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,615.9769878516595,602.7135066173595,250344.5889,251.9847412109375
128,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,600.145601345229,598.1563140872702,506110.6613,503.8953552246094
128,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,595.9768217346735,594.6385369041791,1011460.8956999999,1009.8157348632812
128,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,596.6471553018747,595.5849045724585,2012817.0640999998,2012.49169921875
128,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,ok,,596.624502647933,595.4990746493927,4017954.7032000013,4021.63232421875
128,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 88.6 GiB exceed current free GPU memory 78.6 GiB,,,,
128,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,582.2902905539722,583.1265750879435,32100.308,32.05427169799805
128,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,594.0875701782298,576.7310695482565,31462.866100000003,32.40972900390625
128,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,583.2382416476746,587.3223462920149,32048.134599999998,31.825279235839844
128,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,553.792744737644,574.6448071076918,33752.153399999996,32.52739334106445
128,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,504.91367183664005,535.2086923065605,37019.5911,34.924129486083984
128,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,452.2722026758499,455.72257764241755,41328.4247,41.01551818847656
128,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,396.571541398542,397.9991829164058,47133.23,46.96416091918945
128,512,prefill,262144,sparse,flashmla_sparse_bf16,ok,,358.96206326834425,357.46645591196864,52071.512800000004,52.28937530517578
128,512,prefill,524288,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 81.1 GiB exceed current free GPU memory 78.6 GiB,,,,
256,512,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,681.1954380648848,607.168476030698,68598.8801,69.28134155273438
256,512,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,659.4480437447061,623.3805204714664,127550.06299999997,127.4483871459961
256,512,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,638.0699570386978,620.1592841379066,249000.0171,248.67100524902344
256,512,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,614.96205793368,604.4377608458555,501515.51240000007,502.5318298339844
256,512,prefill,32768,dense,flashmla_dense_bf16_multiquery,ok,,596.9592976019098,592.3548989633385,1017624.1106999997,1017.6608276367188
256,512,prefill,65536,dense,flashmla_dense_bf16_multiquery,ok,,594.7876417320742,593.126612311726,2026966.2905999995,2024.7796630859375
256,512,prefill,131072,dense,flashmla_dense_bf16_multiquery,ok,,595.5172459234644,593.2691287985886,4033272.1970999995,4040.694580078125
256,512,prefill,262144,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 105.2 GiB exceed current free GPU memory 78.6 GiB,,,,
256,512,prefill,524288,dense,flashmla_dense_bf16_multiquery,skipped_memory_limit,skipped_memory_limit: estimated live tensors 177.2 GiB exceed current free GPU memory 78.6 GiB,,,,
256,512,prefill,2048,sparse,flashmla_sparse_bf16,ok,,580.0146250078004,579.2263194739567,64452.50470000001,64.54022216796875
256,512,prefill,4096,sparse,flashmla_sparse_bf16,ok,,571.8577501089442,580.6773580174128,65371.8435,64.37894439697266
256,512,prefill,8192,sparse,flashmla_sparse_bf16,ok,,573.5455020692319,580.6932546443927,65179.47609999999,64.37718200683594
256,512,prefill,16384,sparse,flashmla_sparse_bf16,ok,,563.1813491336198,568.5403827872622,66378.96549999999,65.75328063964844
256,512,prefill,32768,sparse,flashmla_sparse_bf16,ok,,509.927384360975,521.8224987906398,73311.2135,71.64006042480469
256,512,prefill,65536,sparse,flashmla_sparse_bf16,ok,,442.49574625540765,458.9703820964682,84483.06150000001,81.4505615234375
256,512,prefill,131072,sparse,flashmla_sparse_bf16,ok,,385.95512660966955,398.2087771571114,96859.43459999998,93.8788833618164
256,512,prefill,262144,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 90.1 GiB exceed current free GPU memory 78.6 GiB,,,,
256,512,prefill,524288,sparse,flashmla_sparse_bf16,skipped_memory_limit,skipped_memory_limit: estimated live tensors 162.1 GiB exceed current free GPU memory 78.6 GiB,,,,
1,1024,prefill,2048,dense,flashmla_dense_bf16_multiquery,ok,,805.2717294734017,659.8851995627216,544.0233999999998,0.5533440113067627
1,1024,prefill,4096,dense,flashmla_dense_bf16_multiquery,ok,,804.5732597768267,706.9721376789065,907.4928000000002,0.9296000003814697
1,1024,prefill,8192,dense,flashmla_dense_bf16_multiquery,ok,,789.2182601564277,729.540957581917,1665.2680999999998,1.7015039920806885
1,1024,prefill,16384,dense,flashmla_dense_bf16_multiquery,ok,,757.3767222985382,669.9918372884856,3277.7493999999997,3.596384048461914
