kind,cache_state,B,H,Q,dense_backend,sparse_backend,dense_latency_ms,sparse_latency_ms,dense_over_sparse_latency,dense_pairs,sparse_pairs,dense_over_sparse_effective_work,dense_figure2_hardware_tflops,sparse_figure2_hardware_tflops,dense_effective_e2e_tflops,sparse_effective_e2e_tflops
prefill,steady,8,262144,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.073311805725098,0.12902399897575378,54.821675516772004,33555520,262144,128.004150390625,684.2990548105837,308.2752751846964,660.6630763113877,282.9490816112469
prefill,steady,8,262144,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.564543724060059,0.23683199286460876,57.274963403337935,67113088,524288,128.008056640625,663.4178782254578,319.69334789328724,689.0343882819878,308.296371401733
prefill,steady,8,262144,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,28.04412841796875,0.4376319944858551,64.0815314495366,134234368,1048576,128.015869140625,658.7140948382847,341.78863820661064,666.5928334992989,333.67964386506907
prefill,steady,8,262144,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,57.5300178527832,0.8282880187034607,69.45653752523951,268501504,2097152,128.031494140625,647.6809383027032,352.67038957538676,649.9666582538182,352.6041298836667
prefill,steady,8,262144,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,115.95657348632812,1.6177599430084229,71.67724357835976,537134080,4194304,128.062744140625,626.569610107112,362.14167915684305,645.0987491963076,361.0644179814253
prefill,steady,8,262144,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,242.62387084960938,3.225663900375366,75.21672385687039,1074792448,8388608,128.125244140625,613.967869775299,362.87078516381945,616.9215541493493,362.16764690706134
prefill,steady,8,262144,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,489.22186279296875,6.4033918380737305,76.40042576874954,2151682048,16777216,128.250244140625,614.3147356821706,366.04849437252244,612.5070679015834,364.87884360468166
prefill,steady,8,262144,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,988.8751220703125,12.868672370910645,76.84360076690143,4311752704,33554432,128.500244140625,610.049948617382,363.815923982123,607.2272576872051,363.1240491141141
prefill,steady,8,262144,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1983.387939453125,25.81987190246582,76.81633537708255,8657059840,67108864,129.000244140625,611.3237006684611,362.748921012004,607.857271679378,361.9634083158818
prefill,steady,8,262144,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3983.808837890625,51.78611373901367,76.92812899550283,17448337408,134217728,130.000244140625,615.2434707322398,362.3435755868901,609.9502661062235,360.94034332046033
prefill,steady,8,262144,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,8084.68505859375,103.64035034179688,78.00711819220179,35433545728,268435456,132.000244140625,621.343514431546,354.37828340047804,610.3660534084574,360.7030970186497
prefill,steady,8,262144,32768,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,16652.55078125,208.41209411621094,79.90203664459371,73014575104,536870912,136.000244140625,637.6141022824901,354.8070200310245,610.6152697478931,358.74497113914083
prefill,steady,8,524288,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.8039679527282715,0.0708480030298233,25.462509535644855,8388632,32768,256.000732421875,660.6324636401664,76.54635404470595,647.5915744962067,64.41116978384056
prefill,steady,8,524288,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.804896116256714,0.0748480036854744,50.83497126049766,16777296,65536,256.001220703125,741.368397470524,124.56265666541093,614.0702081618566,121.93786146057522
prefill,steady,8,524288,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.292575836181641,0.08422400057315826,86.58548378792808,33554720,131072,256.002197265625,724.4789492729391,225.49882217777636,640.7838095965201,216.72695293243206
prefill,steady,8,524288,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.902239799499512,0.12886400520801544,107.88303356750534,67109952,262144,256.004150390625,648.7720002828289,309.77702177344077,672.2657996206094,283.30038288868286
prefill,steady,8,524288,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,27.796480178833008,0.23849600553512573,116.54903869968228,134221952,524288,256.008056640625,657.4388550514627,316.8207385062384,672.4695286262235,306.14535395749607
prefill,steady,8,524288,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,56.95734405517578,0.44924798607826233,126.78374933272019,268452096,1048576,256.015869140625,640.5474067012839,332.9370526080116,656.3808990308198,325.0518479532164
prefill,steady,8,524288,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,116.29529571533203,0.8552640080451965,135.97590290410818,536936960,2097152,256.031494140625,637.5960591672323,342.2522518004825,642.9837796747762,341.48259880072743
prefill,steady,8,524288,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,240.7445068359375,1.6864320039749146,142.75375838960807,1074004992,4194304,256.062744140625,621.2365472488063,347.812399390901,621.2820104253389,346.3617571768335
prefill,steady,8,524288,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,492.1782531738281,3.4002881050109863,144.74604444503032,2148534272,8388608,256.125244140625,607.8507730848439,345.26088106918684,607.937215686227,343.56827081516536
prefill,steady,8,524288,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,984.3379516601562,6.770624160766602,145.38363499247976,4299165696,16777216,256.250244140625,610.0833567552196,346.0857606571105,608.2453800322965,345.0881563568365
prefill,steady,8,524288,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1962.091552734375,13.605119705200195,144.21714731289117,8606720000,33554432,256.500244140625,612.2498510316439,343.72050638727336,610.881919556516,343.4680854929853
prefill,steady,8,524288,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3936.02978515625,27.26144027709961,144.3808450745219,17246994432,67108864,257.000244140625,610.1267907164289,343.29797609772146,610.2305022274367,342.8230035207194
prefill,steady,8,524288,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7899.60302734375,54.72943878173828,144.33919300447187,34628206592,134217728,258.000244140625,608.8708305206807,342.56858661251425,610.4689749770688,341.52913109039423
prefill,steady,8,524288,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,15904.6005859375,109.5802230834961,145.14115903760097,69793284096,268435456,260.000244140625,614.8503780046334,337.1332326000506,611.1245525360305,341.150933010049
prefill,steady,8,524288,32768,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,32324.458984375,220.03858947753906,146.90359114338256,141734051840,536870912,264.000244140625,621.7369354365073,337.54540598198764,610.635154171859,339.7894472342088
prefill,steady,16,2048,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.054368000477552414,0.06969600170850754,0.7800734496210836,65584,65536,1.000732421875,299.10319967783875,156.8187723304416,167.99385844199028,130.95163682662047
prefill,steady,16,2048,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.06188800185918808,0.07331199944019318,0.8441728820897236,131232,131072,1.001220703125,377.2817823105676,248.90416573601743,295.3059187398325,248.98531137308595
prefill,steady,16,2048,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.07788799703121185,0.0796160027384758,0.978295748997345,262720,262144,1.002197265625,490.970630736111,508.4231418512412,469.74424140523746,458.5412575398897
prefill,steady,16,2048,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.13568000495433807,0.14079999923706055,0.963636404044988,526464,524288,1.004150390625,614.4232908965661,580.4812750889232,540.3705764948517,518.568497355372
prefill,steady,16,2048,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.2502720057964325,0.2552320063114166,0.9805666985631407,1057024,1048576,1.008056640625,554.777835159331,526.4557969667001,588.1816061191225,572.1417551599134
prefill,steady,16,2048,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.46643200516700745,0.4768959879875183,0.9780581445764129,2130432,2097152,1.015869140625,603.473761637301,571.1035294412115,636.0894594738805,612.4139927460324
prefill,steady,16,2048,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.9428160190582275,0.9254400134086609,1.0187759394426505,4326400,4194304,1.031494140625,668.7545794936941,633.4379444233462,639.0555075653518,631.1760284759407
prefill,steady,16,2048,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.8659839630126953,2.004672050476074,0.9308175681750823,8914944,8388608,1.062744140625,710.0506000474894,648.8924766314389,665.3491057937637,582.7542236819064
prefill,steady,16,2048,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,4.234399795532227,4.135712146759033,1.0238623108357603,18878464,16777216,1.125244140625,737.5659394375112,605.4332505390945,620.8885644832095,564.9479765788287
prefill,steady,16,2048,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,9.338335990905762,7.980832099914551,1.170095533146944,41951232,33554432,1.250244140625,763.6852998113337,619.2026880546858,625.6249913193939,585.5184471426271
prefill,steady,16,2048,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,22.687776565551758,15.866944313049316,1.429876863366366,100679680,67108864,1.500244140625,816.9695373737702,561.465655732744,618.0003983646872,589.0137793204311
prefill,steady,16,2048,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,61.766719818115234,32.05535888671875,1.9268765648949437,268468224,134217728,2.000244140625,931.2081304788035,575.9052259907053,605.3091188464032,583.1067977821451
prefill,steady,16,2048,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,186.4278106689453,63.491329193115234,2.9362719766333205,805371904,268435456,3.000244140625,992.4908591221549,583.2889015538843,601.6232901958292,588.7952862142587
prefill,steady,16,2048,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,616.6241455078125,130.22242736816406,4.735160893326742,2684485632,536870912,5.000244140625,1076.4538241631146,571.8962927499662,606.2886278106529,574.1468055835558
prefill,steady,16,4096,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.062463998794555664,0.07209599763154984,0.8664003668245361,131120,65536,2.000732421875,441.5087528980586,151.50638946620546,292.3331203956088,126.59240185069623
prefill,steady,16,4096,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.08300799876451492,0.07622399926185608,1.089000833967704,262304,131072,2.001220703125,492.83760699898437,274.6688225734612,440.07209907120415,239.47327855748512
prefill,steady,16,4096,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.1289599984884262,0.08924800157546997,1.44496230965323,524864,262144,2.002197265625,649.1965502100479,470.7438604707537,566.8010309612405,409.05366362885707
prefill,steady,16,4096,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.2319680005311966,0.14608000218868256,1.5879517870733448,1050752,524288,2.004150390625,696.7787066471861,555.4934204702197,630.8280719448643,499.8250474948086
prefill,steady,16,4096,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.4314880073070526,0.2574720084667206,1.6758637565171455,2105600,1048576,2.008056640625,613.7039614437938,602.4985046304816,679.588478553775,567.1641314860636
prefill,steady,16,4096,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8548480272293091,0.4849280118942261,1.7628349079899535,4227584,2097152,2.015869140625,717.8759622142497,624.2402151065317,688.7192102252702,602.2703761475105
prefill,steady,16,4096,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.7984639406204224,0.9329919815063477,1.927630650926646,8520704,4194304,2.031494140625,722.235523617885,635.3644282579427,659.8004525165209,626.0670657779132
prefill,steady,16,4096,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.8607358932495117,1.810655951499939,2.132230526760921,17303552,8388608,2.062744140625,715.702304566226,628.2049210505854,624.1716430127902,645.1977271243843
prefill,steady,16,4096,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.791840076446533,4.230368137359619,1.841882272049686,35655680,16777216,2.125244140625,705.8599559660597,628.4996474195791,637.2759926798368,552.3070648131112
prefill,steady,16,4096,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,16.15996742248535,7.902048110961914,2.045035311803259,75505664,33554432,2.250244140625,727.3397274136271,604.3367974753031,650.6956676574038,591.3561082430776
prefill,steady,16,4096,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,36.55427169799805,15.609696388244629,2.34176698821166,167788544,67108864,2.500244140625,731.5544429255099,595.4289934022775,639.2386636688408,598.7207312458803
prefill,steady,16,4096,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,92.21532440185547,31.65135955810547,2.913471196476311,402685952,134217728,3.000244140625,803.5368389685345,572.1698298843503,608.1381460519985,590.5495982843278
prefill,steady,16,4096,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,247.66624450683594,63.43203353881836,3.904434883918268,1073807360,268435456,4.000244140625,896.0617496911902,585.7770723105418,603.8073879660755,589.3456863795257
prefill,steady,16,4096,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,738.4253540039062,129.6769256591797,5.694346548164283,3221356544,536870912,6.000244140625,1005.3623758964987,571.5202536172236,607.5346618464604,576.5620237271205
prefill,steady,16,8192,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.09081599861383438,0.07257600128650665,1.2513227100418787,262192,65536,4.000732421875,533.3945114147114,149.55062584182394,402.0646939452107,125.75514415530161
prefill,steady,16,8192,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.13436800241470337,0.07952000200748444,1.6897384182919994,524448,131072,4.001220703125,651.214311327281,269.6245796978144,543.5574315273728,229.54741633786637
prefill,steady,16,8192,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.22492800652980804,0.09798400104045868,2.2955585007896624,1049152,262144,4.002197265625,689.3759949442189,424.81872574939507,649.5816433985834,372.5834996360861
prefill,steady,16,8192,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.4239040017127991,0.16995200514793396,2.494257136559311,2099328,524288,4.004150390625,726.1229477949056,462.67516573484596,689.6863757140904,429.6180205019935
prefill,steady,16,8192,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8234559893608093,0.27484801411628723,2.996041255777122,4202752,1048576,4.008056640625,739.3994893429011,558.2265671079225,710.7751502084778,531.3077794413886
prefill,steady,16,8192,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.7444159984588623,0.4912000000476837,3.5513355014037487,8421888,2097152,4.015869140625,742.1938481290015,611.5933401614411,672.3544220347616,594.5801630693164
prefill,steady,16,8192,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.676287889480591,0.9427520036697388,3.8995280574003996,16909312,4194304,4.031494140625,725.1592937083628,583.3047586414882,640.553323668215,619.5855855859046
prefill,steady,16,8192,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.282944202423096,2.1462719440460205,3.3932998204755616,34080768,8388608,4.062744140625,698.7807363167032,621.5265729648886,651.6902976097074,544.3071218224668
prefill,steady,16,8192,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,14.816224098205566,4.0839362144470215,3.627927401459607,69210112,16777216,4.125244140625,678.719825402834,630.3104368967711,650.5353168041879,572.1103578353426
prefill,steady,16,8192,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,30.06528091430664,7.9067840576171875,3.802466425694596,142614528,33554432,4.250244140625,642.8370449344446,591.3468669862852,660.598172490085,591.001902163526
prefill,steady,16,8192,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,66.28511810302734,15.667391777038574,4.23076916989922,302006272,67108864,4.500244140625,682.7946867778192,580.8473348599022,634.5104703356803,596.5159338003442
prefill,steady,16,8192,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,153.0697021484375,31.554271697998047,4.850997786082604,671121408,134217728,5.000244140625,734.6998645591202,579.8315591915677,610.591452468349,592.3666326729983
prefill,steady,16,8192,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,367.227783203125,63.80147171020508,5.755788594832472,1610678272,268435456,6.000244140625,808.9769247122348,576.6099093592629,610.818432405305,585.9331194456523
prefill,steady,16,8192,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,979.2056884765625,130.38438415527344,7.510145442804228,4295098368,536870912,8.000244140625,905.8962264363156,566.5513292737111,610.8548859144714,573.4336299025579
prefill,steady,16,16384,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.15030400454998016,0.07356800138950348,2.0430622242162095,524336,65536,8.000732421875,581.6012887348004,148.00865179034773,485.8229088614768,124.05944611269803
prefill,steady,16,16384,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.2364799976348877,0.08198399841785431,2.8844652883310404,1048736,131072,8.001220703125,692.9754778374297,256.5175740627016,617.6047520496643,222.64846019055307
prefill,steady,16,16384,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.4175359904766083,0.11859200149774551,3.5207769934176025,2097728,262144,8.002197265625,711.9911443817223,343.9583376060521,699.671402837707,307.83882180025455
prefill,steady,16,16384,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8147199749946594,0.20473599433898926,3.9793685405688666,4196480,524288,8.004150390625,735.7589139449727,379.73018503243713,717.3244902014719,356.6272958877332
prefill,steady,16,16384,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.5992640256881714,0.3176000118255615,5.035465888353148,8397056,1048576,8.008056640625,746.3034194145539,479.1305699443104,731.2161019071244,459.7886732579998
prefill,steady,16,16384,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.57807993888855,0.5426239967346191,6.594031890260245,16810496,2097152,8.015869140625,733.7365173885203,544.4927089287156,654.2886002908054,538.232326409325
prefill,steady,16,16384,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,6.917856216430664,0.9775679707527161,7.076598685106259,33686528,4194304,8.031494140625,682.0318416772211,565.2861531380482,678.146594641502,597.5191186002522
prefill,steady,16,16384,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.919072151184082,1.8707200288772583,7.440489189361932,67635200,8388608,8.062744140625,669.0981062482125,579.4661189308406,676.7080729586362,624.4820638463641
prefill,steady,16,16384,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,29.52956771850586,4.231071949005127,6.9792166321939515,136318976,16777216,8.125244140625,627.1189801837821,596.258764469079,642.8921024050999,552.2151920799608
prefill,steady,16,16384,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,59.65862274169922,7.995264053344727,7.461745146083289,276832256,33554432,8.250244140625,651.9218948518561,581.6890074768598,646.2228849382574,584.4615495961183
prefill,steady,16,16384,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,128.77597045898438,15.974271774291992,8.06146109685128,570441728,67108864,8.500244140625,649.508663156804,578.5333669623518,616.9007814504847,585.0563310896357
prefill,steady,16,16384,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,277.4501037597656,31.802143096923828,8.724258076387404,1207992320,134217728,9.000244140625,672.7639158206335,580.0713797940597,606.3426907136584,587.7496247729298
prefill,steady,16,16384,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,615.74169921875,65.33526611328125,9.424339041508595,2684420096,268435456,10.000244140625,719.4253979030761,569.7006846595694,607.1427040326719,572.1778997512151
prefill,steady,16,16384,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1478.525390625,133.7296905517578,11.056074268359739,6442582016,536870912,12.000244140625,798.315514673506,546.2137977405316,606.8341792202517,559.0889381429532
prefill,steady,16,32768,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.25993600487709045,0.07401599735021591,3.5118895128464036,1048624,65536,16.000732421875,615.8627140201545,146.6174692324869,561.8135617843794,123.30855262025833
prefill,steady,16,32768,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.42745599150657654,0.08451200276613235,5.057932335238384,2097312,131072,16.001220703125,721.7354946976822,252.18613883381798,683.2985480880931,215.9883852062138
prefill,steady,16,32768,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8155519962310791,0.12780800461769104,6.3810713473746805,4194880,262144,16.002197265625,733.8148312952803,315.6022056316502,716.3194634060752,285.64112338036387
prefill,steady,16,32768,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.5961920022964478,0.21743999421596527,7.3408390579291565,8390784,524288,16.004150390625,738.7223355426926,356.2126765745755,732.0761796167537,335.7912342449787
prefill,steady,16,32768,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.5765440464019775,0.37987199425697327,9.415129571206402,16785664,1048576,16.008056640625,717.0578505230882,387.98022134409626,653.6026625053527,384.41604085510806
prefill,steady,16,32768,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,6.9850239753723145,0.6207680106163025,11.252229264258538,33587712,2097152,16.015869140625,688.2890795961596,438.51985603178105,669.6554142777552,470.4781353633915
prefill,steady,16,32768,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.63491153717041,1.0917760133743286,12.488744367106293,67240960,4194304,16.031494140625,654.8697924462609,530.901394263909,686.7844377216486,535.0140918105415
prefill,steady,16,32768,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,28.96784019470215,2.246975898742676,12.891922966735637,134744064,8388608,16.062744140625,638.4141267465508,552.7828266333346,647.7872427757966,519.9126101733885
prefill,steady,16,32768,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,58.85023880004883,4.682015895843506,12.569423109454533,270536704,16777216,16.125244140625,633.4991204820592,545.5125222712328,640.2017105464106,499.0291064791582
prefill,steady,16,32768,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,121.7537612915039,8.619071960449219,14.126087106616778,545267712,33554432,16.250244140625,627.0242429296446,553.7283588511675,623.6863801041923,542.1609704027173
prefill,steady,16,32768,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,253.44883728027344,16.947999954223633,14.954498345812842,1107312640,67108864,16.500244140625,625.8622076134624,530.0261215398024,608.4414872514487,551.4425809145055
prefill,steady,16,32768,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,529.7775268554688,34.56499099731445,15.3269973915697,2281734144,134217728,17.000244140625,634.9392270827389,529.05694035977,599.8054045744877,540.7696380897153
prefill,steady,16,32768,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1115.9559326171875,70.6779556274414,15.789306902135504,4831903744,268435456,18.000244140625,659.9183362613966,512.5329655636496,602.9899777729379,528.9258158716398
prefill,steady,16,32768,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,2478.888427734375,146.308349609375,16.942904723843153,10737549312,536870912,20.000244140625,712.6539813960169,498.46122866392034,603.2357288274866,511.02203591514757
prefill,steady,16,65536,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.4790399968624115,0.07395199686288834,6.477715507136093,2097200,65536,32.000732421875,638.8390854525592,146.57178997406393,609.6870046612954,123.41526789224736
prefill,steady,16,65536,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.8216320276260376,0.08511999994516373,9.65263190971983,4194464,131072,32.001220703125,735.4942165205398,254.0615501787122,710.9482284712834,214.44561818326363
prefill,steady,16,65536,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.708191990852356,0.12848000228405,13.295391971396452,8389184,262144,32.002197265625,740.3778095641297,316.9687288942758,683.9461412022162,284.14711524746093
prefill,steady,16,65536,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.6366078853607178,0.22444799542427063,16.202452057932142,16779392,524288,32.004150390625,741.0083395306702,344.477625329666,642.5672827952455,325.3067326085132
prefill,steady,16,65536,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.0799360275268555,0.42211198806762695,16.7726485569336,33562880,1048576,32.008056640625,693.3988623604615,349.7254792482581,660.1897110577064,345.94821325141936
prefill,steady,16,65536,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.862879753112793,0.7556160092353821,18.346461143856423,67142144,2097152,32.015869140625,622.5020181028982,379.9592615001129,674.4979187976026,386.5161306250474
prefill,steady,16,65536,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,28.284032821655273,1.345471978187561,21.021643913948857,134349824,4194304,32.031494140625,660.4274246797252,419.94215021766894,661.507289554935,434.1343125130275
prefill,steady,16,65536,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,58.38256072998047,2.5878400802612305,22.56034334397009,268961792,8388608,32.062744140625,642.7861662136659,440.0130412867534,641.5733488348573,451.4309494712179
prefill,steady,16,65536,512,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,120.59001922607422,5.234816074371338,23.036152084971995,538972160,16777216,32.125244140625,624.1316861252285,482.53626422952556,622.434753489205,446.3312895486192
prefill,steady,16,65536,1024,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,249.40847778320312,9.882304191589355,25.237887131168257,1082138624,33554432,32.250244140625,614.4612636699067,483.536457427548,604.2415024229196,472.8577796689398
prefill,steady,16,65536,2048,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,501.9476013183594,19.655424118041992,25.537357947805084,2181054464,67108864,32.500244140625,615.4349421660763,471.39597915806957,605.1276429585884,475.48446576216656
prefill,steady,16,65536,4096,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1034.77001953125,39.588958740234375,26.13784379430041,4429217792,134217728,33.000244140625,615.790215806675,473.8019235166587,596.1040375565885,472.1442105825222
prefill,steady,16,65536,8192,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,2102.42626953125,80.84226989746094,26.006521986553995,9126871040,268435456,34.000244140625,632.8406552476575,445.58045526055236,604.5608290453619,462.42387048014007
prefill,steady,16,65536,16384,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,4448.78173828125,163.30809020996094,27.241649403661313,19327483904,536870912,36.000244140625,665.1400693548634,441.262250639826,605.0246734393722,457.8266183423142
prefill,steady,16,131072,2,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,0.9231359958648682,0.0838719978928566,11.00648630123418,4194352,65536,64.000732421875,650.3817118140269,146.46147668152662,632.758596289756,108.81826751830997
prefill,steady,16,131072,4,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,1.7191359996795654,0.08630400151014328,19.919539877621038,8388768,131072,64.001220703125,742.4265985891523,253.08264401713134,679.5584450385275,211.50364628058014
prefill,steady,16,131072,8,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,3.6291840076446533,0.1292479932308197,28.079229061324103,16777792,262144,64.002197265625,741.5310230444429,311.4169484446734,643.8203243941934,282.4587144715119
prefill,steady,16,131072,16,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,7.0115838050842285,0.23638400435447693,29.661836993715497,33556608,524288,64.004150390625,684.4798756238572,320.29456020192987,666.5009770151156,308.880646266187
prefill,steady,16,131072,32,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,13.952608108520508,0.42454400658607483,32.86492776265742,67117312,1048576,64.008056640625,635.5587833233254,345.6886781751911,669.9124110466491,343.9664341001435
prefill,steady,16,131072,64,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,28.1114559173584,0.8050240278244019,34.92002095059241,134251008,2097152,64.015869140625,654.3474846835555,362.55734116302267,665.07876479522,362.793862087935
prefill,steady,16,131072,128,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,58.14716720581055,1.5100480318069458,38.506832882812866,268567552,4194304,64.031494140625,640.6463699461168,389.1895160932677,643.2263747147857,386.8191871731648
prefill,steady,16,131072,256,flashmla_dense_bf16_multiquery,flashmla_sparse_bf16,119.15010833740234,2.93833589553833,40.55020003612383,537397248,8388608,64.062744140625,629.0130521621116,402.2912651406613,628.1160075284546,397.5825589871744
