case_id,status,skip_reason,stage,pattern,pass_order,cache_state,row_layout,B,H,Q,topk,warmup,repeat,seed,timestamp,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,target_adjacent_overlap,achieved_adjacent_overlap,target_c4_consecutive_fraction,achieved_c4_consecutive_fraction,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,profile_bins,extrapolated_64k_plus,setup_alloc_ms,setup_quant_ms,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b16_h4096_q32_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,4096,32,2048,10,30,20260803,2026-08-13T07:57:42.534824+00:00,0.3352000117301941,0.3339200019836426,0.34140801429748535,0.33813333213329316,0.013155892995826401,435.6470255184243,1048576,146028888064,0.8125,0.8125,0.722527752539372,0.8754395486790607,65344,16.047012732615084,37638144,0.717890625,"[""2K-8K""]",False,0.5762167274951935,0.8906833827495575,34.63240712881088,280953856,51.0,127.05,1755.0,1593.0,51.0,130.59,1755.0,1593.0
b16_h4096_q32_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,4096,32,2048,10,30,20260803,2026-08-13T08:39:33.880622+00:00,0.33846399188041687,0.33721598982810974,0.3458879888057709,0.3399178634087245,0.002776370632443982,431.4458600239922,1048576,146028888064,0.8125,0.8125,0.722527752539372,0.8754395486790607,65344,16.047012732615084,37638144,0.717890625,"[""2K-8K""]",False,0.6406605243682861,0.8950568735599518,51.17815360426903,280953856,50.0,121.33,1755.0,1593.0,51.0,125.1,1755.0,1593.0
b16_h4096_q4096_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,4096,4096,2048,10,30,20260803,2026-08-13T07:58:30.435993+00:00,41.02000045776367,39.238304138183594,43.09174346923828,41.35545399983724,1.6363741885940186,455.67278068263175,134217728,18691697672192,0.8124670902014652,0.8124670902014652,0.7224876865505949,0.8334292954894662,130988,1024.656670840077,75449088,1.4390771484375,"[""2K-8K"", ""8K-16K""]",False,1.272939145565033,22.821929305791855,3959.9640034139156,9772729344,53.0,106.75,1650.0,1593.0,68.0,329.83,1710.0,1593.0
b16_h4096_q4096_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,4096,4096,2048,10,30,20260803,2026-08-13T08:38:39.927627+00:00,41.238975524902344,39.22438430786133,43.10611343383789,41.29269574483236,1.6757174355088622,453.2532012320465,134217728,18691697672192,0.8124670902014652,0.8124670902014652,0.7224876865505949,0.8334292954894662,130988,1024.656670840077,75449088,1.4390771484375,"[""2K-8K"", ""8K-16K""]",False,1.2366734445095062,22.91092276573181,3958.2172073423862,9772729344,50.0,106.14,1710.0,1593.0,66.0,340.89,1590.0,1593.0
b16_h4096_q512_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,4096,512,2048,10,30,20260803,2026-08-13T07:57:51.151930+00:00,5.028255939483643,4.987936019897461,5.162176132202148,5.081632010142008,0.06937644474824439,464.66652396853414,16777216,2336462209024,0.8125,0.8125,0.722527752539372,0.8704014608304794,73644,227.81511053174734,42418944,0.8090771484375,"[""2K-8K""]",False,0.905212014913559,3.1552165746688843,486.75644770264626,1263010816,49.0,152.33,1755.0,1593.0,56.0,184.12,1635.0,1593.0
b16_h4096_q512_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,4096,512,2048,10,30,20260803,2026-08-13T08:39:24.327970+00:00,5.0175042152404785,4.830783843994141,5.076511859893799,4.958566427230835,0.1145977647864564,465.6622314191755,16777216,2336462209024,0.8125,0.8125,0.722527752539372,0.8704014608304794,73644,227.81511053174734,42418944,0.8090771484375,"[""2K-8K""]",False,0.8661225438117981,3.165055066347122,473.0648957192898,1263010816,51.0,164.44,1755.0,1593.0,57.0,207.6,1710.0,1593.0
b16_h4096_q8_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,4096,8,2048,10,30,20260803,2026-08-13T07:57:41.363820+00:00,0.14921599626541138,0.14774399995803833,0.15267199277877808,0.14972373296817143,0.0021315731712403746,244.66024373864306,262144,36507222016,0.8125,0.8125,0.722527752539372,0.8696948385518593,54784,4.785046728971962,31555584,0.601875,"[""2K-8K""]",False,0.48812106251716614,0.7776804268360138,14.159228652715683,240108544,52.0,115.47,1755.0,1593.0,52.0,116.63,1755.0,1593.0
b16_h4096_q8_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,4096,8,2048,10,30,20260803,2026-08-13T08:39:35.241332+00:00,0.14905600249767303,0.1462399959564209,0.1518400013446808,0.14911146660645802,0.0016672984159581212,244.9228572097922,262144,36507222016,0.8125,0.8125,0.722527752539372,0.8696948385518593,54784,4.785046728971962,31555584,0.601875,"[""2K-8K""]",False,0.497572124004364,0.73256716132164,12.650679796934128,240108544,49.0,118.56,1755.0,1593.0,49.0,112.55,1755.0,1593.0
b16_h524288_q1024_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,1024,2048,10,30,20260803,2026-08-13T07:58:18.995177+00:00,11.640000343322754,11.217439651489258,11.67859172821045,11.49746135075887,0.19489060328475222,401.45397596389313,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.40694921683891877,4626528,7.2526162167396375,2664880128,50.8285546875,"[""64K+""]",True,1.2479834258556366,45.41299119591713,1699.7739635407925,7266632704,51.0,98.97,1755.0,1593.0,60.0,231.17,1590.0,1593.0
b16_h524288_q1024_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,1024,2048,10,30,20260803,2026-08-13T08:38:54.784920+00:00,11.174528121948242,11.002752304077148,11.205696105957031,11.155886936187745,0.05863169352547946,418.1764426248802,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.40694921683891877,4626528,7.2526162167396375,2664880128,50.8285546875,"[""64K+""]",True,1.0791309177875519,46.83442786335945,1708.1070467829704,7266632704,52.0,99.63,1755.0,1593.0,59.0,234.37,1560.0,1593.0
b16_h524288_q128_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,128,2048,10,30,20260803,2026-08-13T07:57:47.312347+00:00,1.4006400108337402,1.350592017173767,1.4385919570922852,1.3870399951934815,0.028986985082006783,417.0347467857222,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.4064745520425636,1167580,3.592305452303054,672526080,12.8274169921875,"[""64K+""]",True,0.8628256618976593,39.645470678806305,259.3558318912983,5422187520,51.0,147.08,1755.0,1593.0,54.0,166.09,1635.0,1593.0
b16_h524288_q128_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,128,2048,10,30,20260803,2026-08-13T08:39:28.494220+00:00,1.3721599578857422,1.3500479459762573,1.4411519765853882,1.3857600053151449,0.03426690254297017,425.6905682891516,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.4064745520425636,1167580,3.592305452303054,672526080,12.8274169921875,"[""64K+""]",True,0.8660964667797089,39.30695727467537,212.39007264375687,5422187520,50.0,159.75,1755.0,1593.0,54.0,180.51,1590.0,1593.0
b16_h524288_q2_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,2,2048,10,30,20260803,2026-08-13T07:57:41.133995+00:00,0.07327999919652939,0.07273600250482559,0.0753600001335144,0.07357759922742843,0.0010939498156180823,124.54701970619364,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40313111545988256,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",True,0.8047521114349365,39.73696380853653,7.885269820690155,5212638208,52.0,114.77,1755.0,1593.0,52.0,114.9,1755.0,1593.0
b16_h524288_q2_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,2,2048,10,30,20260803,2026-08-13T08:39:35.555715+00:00,0.07369600236415863,0.07308799773454666,0.07539200037717819,0.07396373351414999,0.0009719250950573691,123.84396997412628,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40313111545988256,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",True,0.7190555334091187,38.87692093849182,9.685568511486053,5212638208,50.0,112.73,1755.0,1593.0,49.0,111.6,1755.0,1593.0
b16_h524288_q32_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,32,2048,10,30,20260803,2026-08-13T07:57:43.834265+00:00,0.38896000385284424,0.38659200072288513,0.3912000060081482,0.389179735382398,0.001874059544336922,375.4342004769398,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.4080731714774951,430632,2.434969997584945,248044032,4.731064453125,"[""64K+""]",True,0.7979720830917358,39.81824219226837,66.09513610601425,5262312448,51.0,136.37,1755.0,1593.0,51.0,136.87,1755.0,1593.0
b16_h524288_q32_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,32,2048,10,30,20260803,2026-08-13T08:39:32.597479+00:00,0.3913919925689697,0.38886401057243347,0.3959999978542328,0.3917493333419164,0.002475307216390411,373.1013685423503,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.4080731714774951,430632,2.434969997584945,248044032,4.731064453125,"[""64K+""]",True,0.9008236229419708,39.286550134420395,56.26944079995155,5262312448,52.0,134.66,1740.0,1593.0,52.0,137.12,1740.0,1593.0
b16_h524288_q4096_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,4096,2048,10,30,20260803,2026-08-13T07:59:27.729772+00:00,47.09939193725586,44.76121520996094,48.30326461791992,46.74854100545247,1.3727981111893302,396.8564540513053,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4066558957333201,8033216,16.707845027446044,4627132416,88.255546875,"[""64K+""]",True,1.3626329600811005,61.96954846382141,7097.452752292156,14566818816,54.0,108.82,1725.0,1593.0,67.0,336.34,1620.0,1593.0
b16_h524288_q4096_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,4096,2048,10,30,20260803,2026-08-13T08:37:38.871296+00:00,46.54790496826172,44.71443176269531,49.94812774658203,46.76961250305176,1.619556083906801,401.55830181695114,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4066558957333201,8033216,16.707845027446044,4627132416,88.255546875,"[""64K+""]",True,1.2842081487178802,58.342043310403824,7498.901002109051,14566818816,49.0,106.99,1725.0,1593.0,63.0,341.06,1485.0,1593.0
b16_h524288_q512_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,512,2048,10,30,20260803,2026-08-13T07:57:58.803574+00:00,5.738048076629639,5.6113600730896,10.498784065246582,6.175193611780802,1.3484575817261881,407.18763206953986,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.40646308555528377,2948272,5.690525161857522,1698204672,32.39068359375,"[""64K+""]",True,1.116100698709488,42.155902832746506,848.8237746059895,6057100288,51.0,112.04,1755.0,1593.0,56.0,164.85,1725.0,1593.0
b16_h524288_q512_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,512,2048,10,30,20260803,2026-08-13T08:39:16.156330+00:00,5.656864166259766,5.517312049865723,5.868864059448242,5.73234666188558,0.11816247552843587,413.0313439307548,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.40646308555528377,2948272,5.690525161857522,1698204672,32.39068359375,"[""64K+""]",True,1.1516138911247253,41.670434176921844,863.6271208524704,6057100288,50.0,104.83,1755.0,1593.0,56.0,161.18,1590.0,1593.0
b16_h524288_q8_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,524288,8,2048,10,30,20260803,2026-08-13T07:57:42.202079+00:00,0.16185599565505981,0.15939199924468994,0.1653439998626709,0.162063999970754,0.0018052405495174258,225.5537205665371,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.4081305039138943,139164,1.8837055560346065,80158464,1.5289013671875,"[""64K+""]",True,0.6738714873790741,39.47829082608223,16.89239963889122,5222573056,52.0,124.38,1755.0,1593.0,52.0,124.77,1755.0,1593.0
b16_h524288_q8_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,524288,8,2048,10,30,20260803,2026-08-13T08:39:34.247957+00:00,0.1613759994506836,0.15830400586128235,0.19113600254058838,0.16456426630417506,0.010865141094771946,226.22460675855697,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.4081305039138943,139164,1.8837055560346065,80158464,1.5289013671875,"[""64K+""]",True,0.7307492196559906,38.91192376613617,19.255146384239197,5222573056,52.0,126.58,1755.0,1593.0,50.0,127.92,1755.0,1593.0
b16_h65536_q1024_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,1024,2048,10,30,20260803,2026-08-13T07:58:12.349060+00:00,11.155679702758789,11.135392189025879,11.195775985717773,11.161029275258382,0.021790883684389202,418.88298539912273,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4113515118563479,1064884,31.509940988877663,613373184,11.6991650390625,"[""64K+""]",False,0.941198319196701,10.508950799703598,1541.4666645228863,3038774272,52.0,100.27,1755.0,1593.0,60.0,233.83,1710.0,1593.0
b16_h65536_q1024_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,1024,2048,10,30,20260803,2026-08-13T08:39:01.665928+00:00,11.21235179901123,11.136192321777344,11.236512184143066,11.19606081644694,0.036894155412472325,416.7657688425443,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4113515118563479,1064884,31.509940988877663,613373184,11.6991650390625,"[""64K+""]",False,1.042880117893219,10.961182415485382,1675.3421425819397,3038774272,51.0,97.9,1755.0,1593.0,60.0,230.73,1605.0,1593.0
b16_h65536_q128_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,128,2048,10,30,20260803,2026-08-13T07:57:46.121776+00:00,1.3557759523391724,1.3472959995269775,1.43231999874115,1.3852362751960754,0.03833762200981863,430.8348671092764,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.41146247400929553,871292,4.813890176886738,501864192,9.5722998046875,"[""64K+""]",False,0.8043497800827026,5.710899829864502,201.31313055753708,1194329088,51.0,135.4,1740.0,1593.0,54.0,155.85,1680.0,1593.0
b16_h65536_q128_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,128,2048,10,30,20260803,2026-08-13T08:39:30.009101+00:00,1.4107199907302856,1.349727988243103,1.4572800397872925,1.3908543944358827,0.035333562646034204,414.0549195404976,4194304,584115552256,0.50390625,0.50390625,0.3817648634796384,0.41146247400929553,871292,4.813890176886738,501864192,9.5722998046875,"[""64K+""]",False,2.2702403366565704,13.025086373090744,282.7535644173622,1194329088,53.0,199.82,1755.0,1593.0,56.0,197.86,1515.0,1593.0
b16_h65536_q2_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,2,2048,10,30,20260803,2026-08-13T07:57:40.807600+00:00,0.07331199944019318,0.07280000299215317,0.0777600035071373,0.07376426632205645,0.0014837038095287974,124.49265568654297,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40808463796477495,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",False,0.6486289203166962,5.184993147850037,10.438535362482071,984779776,52.0,178.56,1755.0,1593.0,52.0,154.86,1755.0,1593.0
b16_h65536_q2_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,2,2048,10,30,20260803,2026-08-13T08:39:35.909044+00:00,0.0732479989528656,0.07289600372314453,0.077504001557827,0.07417493214209875,0.0035579768383387513,124.60143122644229,65536,9126805504,0.50390625,0.50390625,0.38176486347963834,0.40808463796477495,49024,1.3368146214099217,28237824,0.53859375,"[""64K+""]",False,0.5438178777694702,5.398858338594437,6.582319736480713,984779776,50.0,114.98,1755.0,1593.0,50.0,114.69,1755.0,1593.0
b16_h65536_q32_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,32,2048,10,30,20260803,2026-08-13T07:57:43.257295+00:00,0.38870400190353394,0.38601601123809814,0.3917439877986908,0.38903040091196694,0.002148045175499381,375.68146288403926,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.41015242783757344,407336,2.574228646620971,234625536,4.475126953125,"[""64K+""]",False,0.6532855331897736,5.455926060676575,65.97987934947014,1034454016,50.0,118.7,1755.0,1593.0,50.0,122.88,1755.0,1593.0
b16_h65536_q32_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,32,2048,10,30,20260803,2026-08-13T08:39:33.103654+00:00,0.3882240056991577,0.385888010263443,0.3938240110874176,0.3888213356335958,0.0024629789029536548,376.145951616296,1048576,146028888064,0.50390625,0.50390625,0.38176486347963834,0.41015242783757344,407336,2.574228646620971,234625536,4.475126953125,"[""64K+""]",False,0.6788857281208038,5.65749779343605,85.89422330260277,1034454016,51.0,140.57,1755.0,1593.0,51.0,146.06,1755.0,1593.0
b16_h65536_q4096_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,4096,2048,10,30,20260803,2026-08-13T07:59:01.409085+00:00,46.97283172607422,44.42486572265625,48.3039665222168,46.67181968688965,1.513148308475505,397.92571546876525,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4112026864068616,1114024,120.48010455789104,641677824,12.239033203125,"[""64K+""]",False,1.173943281173706,27.5326669216156,6430.100090801716,10338960384,52.0,110.22,1710.0,1593.0,65.0,339.68,1515.0,1593.0
b16_h65536_q4096_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,4096,2048,10,30,20260803,2026-08-13T08:38:06.568537+00:00,47.00092697143555,44.16438293457031,47.9799690246582,46.52938982645671,1.384945978453199,397.6878516364525,134217728,18691697672192,0.50390625,0.50390625,0.3817648634796384,0.4112026864068616,1114024,120.48010455789104,641677824,12.239033203125,"[""64K+""]",False,1.4994814991950989,27.824413031339645,6634.619176387787,10338960384,50.0,108.48,1695.0,1593.0,63.0,348.16,1350.0,1593.0
b16_h65536_q512_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,512,2048,10,30,20260803,2026-08-13T07:57:55.303651+00:00,5.737504005432129,5.63043212890625,5.845248222351074,5.744469356536865,0.08017945491699653,407.2262445153668,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.4111430845615215,1054524,15.909752646691777,607405824,11.5853466796875,"[""64K+""]",False,0.9448379278182983,7.842980325222015,771.1048312485218,1829241856,50.0,125.92,1755.0,1593.0,57.0,162.97,1605.0,1593.0
b16_h65536_q512_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,512,2048,10,30,20260803,2026-08-13T08:39:19.899421+00:00,5.642176151275635,5.54310417175293,5.843776226043701,5.701091210047404,0.10200056727732944,414.10656923494867,16777216,2336462209024,0.50390625,0.50390625,0.3817648634796384,0.4111430845615215,1054524,15.909752646691777,607405824,11.5853466796875,"[""64K+""]",False,0.9093955159187317,8.025474846363068,801.7321266233921,1829241856,50.0,122.84,1755.0,1593.0,57.0,164.86,1440.0,1593.0
b16_h65536_q8_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,65536,8,2048,10,30,20260803,2026-08-13T07:57:41.882829+00:00,0.16179199516773224,0.16047999262809753,0.16396799683570862,0.16203946669896443,0.0011597944302314343,225.64294344817498,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.41450587084148727,138628,1.890988833424705,79849728,1.5230126953125,"[""64K+""]",False,0.5510002374649048,5.2132271230220795,16.431141644716263,994714624,51.0,118.6,1755.0,1593.0,51.0,119.26,1755.0,1593.0
b16_h65536_q8_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,65536,8,2048,10,30,20260803,2026-08-13T08:39:34.691410+00:00,0.16259199380874634,0.16124799847602844,0.16524800658226013,0.16319679965575537,0.0016442598697448787,224.53271628455892,262144,36507222016,0.50390625,0.50390625,0.38176486347963834,0.41450587084148727,138628,1.890988833424705,79849728,1.5230126953125,"[""64K+""]",False,1.6194246709346771,5.39899617433548,23.92582595348358,994714624,50.0,128.52,1755.0,1593.0,50.0,129.73,1755.0,1593.0
b16_h8192_q1024_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,1024,2048,10,30,20260803,2026-08-13T07:58:05.989466+00:00,10.279808044433594,10.269984245300293,10.311103820800781,10.282299772898357,0.012065028278725947,454.57312022264256,33554432,4672924418048,0.677734375,0.677734375,0.5584174625084868,0.6828227481730063,147392,227.65436387320887,84897792,1.619296875,"[""8K-16K""]",False,1.0055974125862122,6.308261305093765,1335.9558880329132,2510291968,51.0,95.65,1755.0,1593.0,58.0,219.97,1710.0,1593.0
b16_h8192_q1024_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,8192,1024,2048,10,30,20260803,2026-08-13T08:39:08.283436+00:00,10.751775741577148,10.179360389709473,10.857312202453613,10.590589904785157,0.24083896367358157,434.6188509101606,33554432,4672924418048,0.677734375,0.677734375,0.5584174625084868,0.6828227481730063,147392,227.65436387320887,84897792,1.619296875,"[""8K-16K""]",False,0.9262599050998688,6.328843533992767,1326.2317180633545,2510291968,51.0,97.53,1755.0,1593.0,61.0,215.22,1575.0,1593.0
b16_h8192_q128_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,128,2048,10,30,20260803,2026-08-13T07:57:44.939157+00:00,1.2275840044021606,1.2208960056304932,1.3134080171585083,1.2467744072278342,0.027722343488893925,475.82532043537594,4194304,584115552256,0.677734375,0.677734375,0.5584174625084868,0.6834360857999021,133048,31.524742949912813,76635648,1.461708984375,"[""8K-16K""]",False,0.6160922348499298,1.4424771070480347,155.39754927158356,665846784,51.0,126.11,1740.0,1593.0,52.0,144.14,1620.0,1593.0
b16_h8192_q128_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,8192,128,2048,10,30,20260803,2026-08-13T08:39:31.304901+00:00,1.269919991493225,1.2150720357894897,1.3332480192184448,1.2570154786109924,0.035808739121163904,459.9624828089937,4194304,584115552256,0.677734375,0.677734375,0.5584174625084868,0.6834360857999021,133048,31.524742949912813,76635648,1.461708984375,"[""8K-16K""]",False,0.6581731140613556,1.431576907634735,207.92263746261597,665846784,51.0,133.04,1740.0,1593.0,54.0,150.24,1695.0,1593.0
b16_h8192_q2_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,2,2048,10,30,20260803,2026-08-13T07:57:40.483504+00:00,0.07168000191450119,0.07100799679756165,0.07344000041484833,0.07200000037749608,0.0011427778759728656,127.32708231350654,65536,9126805504,0.677734375,0.677734375,0.5584174625084867,0.6613869863013699,43328,1.5125553914327918,24956928,0.476015625,"[""8K-16K""]",False,0.5552023649215698,0.962182879447937,7.096476852893829,456297472,54.0,262.67,1755.0,1593.0,53.0,245.63,1755.0,1593.0
b16_h8192_q2_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,8192,2,2048,10,30,20260803,2026-08-13T08:39:36.207591+00:00,0.07187200337648392,0.07110399752855301,0.077504001557827,0.07229653298854828,0.0017079715080671862,126.98693615358768,65536,9126805504,0.677734375,0.677734375,0.5584174625084867,0.6613869863013699,43328,1.5125553914327918,24956928,0.476015625,"[""8K-16K""]",False,0.5407966673374176,0.9434409439563751,6.792765110731125,456297472,48.0,114.43,1755.0,1593.0,48.0,113.92,1755.0,1593.0
b16_h8192_q32_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,32,2048,10,30,20260803,2026-08-13T07:57:42.681710+00:00,0.35177600383758545,0.35014399886131287,0.3548479974269867,0.35211093425750734,0.0012963928004438832,415.11895772009893,1048576,146028888064,0.677734375,0.677734375,0.5584174625084867,0.6856271404109588,126340,8.299635903118569,72771840,1.3880126953125,"[""8K-16K""]",False,0.6150044500827789,1.2251213192939758,60.58492511510849,505971712,51.0,129.31,1755.0,1593.0,52.0,132.08,1755.0,1593.0
b16_h8192_q32_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,8192,32,2048,10,30,20260803,2026-08-13T08:39:33.720215+00:00,0.35388800501823425,0.3516800105571747,0.359391987323761,0.354449067513148,0.002233845611532321,412.64153063474356,1048576,146028888064,0.677734375,0.677734375,0.5584174625084867,0.6856271404109588,126340,8.299635903118569,72771840,1.3880126953125,"[""8K-16K""]",False,0.6173178553581238,1.2197159230709076,55.83372339606285,505971712,50.0,125.51,1755.0,1593.0,50.0,128.62,1755.0,1593.0
b16_h8192_q4096_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,4096,2048,10,30,20260803,2026-08-13T07:58:36.239124+00:00,43.44879913330078,41.25798416137695,83.72064208984375,52.128713353474936,16.404857504807545,430.20055893480344,134217728,18691697672192,0.677734375,0.677734375,0.5584174625084868,0.6759104868670499,196556,682.8472699892143,113216256,2.1594287109375,"[""8K-16K""]",False,1.2304075062274933,23.226823657751083,5522.684179246426,9810478080,57.0,167.73,1755.0,1593.0,69.0,349.21,1620.0,1593.0
b16_h8192_q4096_csa_profile_sim_batch_inner_descending_steady,ok,,full,csa_profile_sim,descending,steady,batch-inner,16,8192,4096,2048,10,30,20260803,2026-08-13T08:38:32.410180+00:00,43.69001770019531,41.094398498535156,44.75475311279297,43.14256006876628,1.5007463539782657,427.82536277407917,134217728,18691697672192,0.677734375,0.677734375,0.5584174625084868,0.6759104868670499,196556,682.8472699892143,113216256,2.1594287109375,"[""8K-16K""]",False,1.2087859213352203,23.35471287369728,5608.920339494944,9810478080,51.0,105.12,1725.0,1593.0,64.0,341.7,1530.0,1593.0
b16_h8192_q512_csa_profile_sim_batch_inner_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,batch-inner,16,8192,512,2048,10,30,20260803,2026-08-13T07:57:51.990680+00:00,5.33676815032959,5.045152187347412,5.3504638671875,5.2659414132436115,0.11385654013431287,437.8047056212671,16777216,2336462209024,0.677734375,0.677734375,0.5584174625084868,0.684425548098092,139200,120.52597701149425,80179200,1.529296875,"[""8K-16K""]",False,0.9164251387119293,3.5203881561756134,643.4838771820068,1300759552,50.0,153.69,1755.0,1593.0,54.0,156.9,1665.0,1593.0
