B,H,Q,random_tflops,random_latency_ms,outer_latency_ms,outer_tflops,outer_pass_spread,outer_pass_count,inner_latency_ms,inner_tflops,inner_pass_spread,inner_pass_count,inner_vs_outer_tflops,inner_vs_outer_latency
4,524288,8,113.22455813660576,0.08060800284147263,0.07091199979186058,128.70631567181945,0.0027111670222603745,2,0.070592001080513,129.28993897627828,0.003633088512229099,2,1.0045345350879826,0.9954873827802511
4,524288,32,199.24043349355114,0.18323199450969696,0.15742400288581848,231.90553071348376,0.00550345947603148,2,0.157151997089386,232.3053280371054,0.0016303364813314847,2,1.0017239663167654,0.9982721453434913
4,524288,128,320.5086935593594,0.4556159973144531,0.36030399799346924,405.3076926766822,0.01188245482423933,2,0.36879999935626984,395.9571536359683,0.0017368781986157877,2,0.9769297765385052,1.0235800918394322
4,524288,512,347.8203250627418,1.679360032081604,1.2073920369148254,483.7833337195685,0.0020162800705030293,2,1.2993279695510864,449.65756776234565,0.031114029740828553,2,0.9294606416164715,1.0761442264197627
4,524288,1024,347.7275647548326,3.3596160411834717,2.567487955093384,455.13145110684326,0.03329952627637223,2,2.6746240854263306,436.84055820748085,0.02316492541754811,2,0.9598118458856657,1.041727997251325
4,524288,4096,349.0190932072175,13.3887357711792,10.256880283355713,455.8140082325971,0.04541970342216528,2,10.975856304168701,425.87291755839965,0.03516493446290192,2,0.9343129212059696,1.070096949652391
8,2048,2,63.35243965071756,0.07203199714422226,0.07147200033068657,63.84897494326295,0.0031390373778801273,2,0.07091199979186058,64.35728613696953,0.0163785449207432,2,1.0079611488541245,0.9921647563208672
8,2048,8,258.69629806562085,0.07056000083684921,0.07011199742555618,260.3493222024005,0.0,2,0.06961600109934807,262.20924515444403,0.008771996772188873,2,1.0071439515813203,0.992925656885831
8,2048,32,366.30298846881686,0.1993280053138733,0.2014240026473999,362.5021673721583,0.011022336268735167,2,0.19889599829912186,367.09929413293696,0.0027388265860710526,2,1.0126816531721838,0.9874493391301363
8,2048,128,516.2220157674908,0.5657600164413452,0.5675680041313171,514.5848245059707,0.0075268995159336605,2,0.5563200116157532,524.9816130944857,0.00011507598229254512,2,1.020204226967821,0.9801821236685472
8,2048,512,514.4325889764768,2.270911931991577,2.245151996612549,520.3694392685582,0.016410334155156248,2,2.2362239360809326,522.5178997375755,0.028828941854019963,2,1.00412872145612,0.9960234048540648
8,2048,1024,506.6752914522626,4.6113600730896,4.644303798675537,503.34030369557144,0.04642491139953275,2,4.5293920040130615,515.8582586976781,0.010361097107388195,2,1.0248697648692122,0.975257476762126
