case_id,status,skip_reason,stage,pattern,pass_order,cache_state,B,H,Q,topk,warmup,repeat,seed,timestamp,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,target_adjacent_overlap,achieved_adjacent_overlap,target_c4_consecutive_fraction,achieved_c4_consecutive_fraction,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,profile_bins,extrapolated_64k_plus,setup_alloc_ms,setup_quant_ms,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b32_h2048_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,2048,4096,2048,10,30,20260803,2026-08-12T09:43:26.470413+00:00,78.08611297607422,74.69414520263672,81.27123260498047,77.9678591410319,1.8771813883974726,478.74575797925,268435456,37383395344384,0.8212912087912088,0.8212912087912088,0.722527752539372,0.8932640389220355,196444,1366.4731730162287,113151744,2.1581982421875,"[""2K-8K""]",False,1.4768093824386597,44.02758181095123,12870.837930589914,14675870720,52.0,113.76,1725.0,1593.0,73.0,333.16,1695.0,1593.0
b32_h2048_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,2048,512,2048,100,300,20260803,2026-08-12T10:00:51.463655+00:00,9.832415580749512,9.507328033447266,10.16380786895752,9.87624652226766,0.23413501890158916,475.2570087860128,33554432,4672924418048,0.8829500978473581,0.8829500978473581,0.722527752539372,0.9927048057959271,81884,409.7800791363392,47165184,0.8996044921875,"[""2K-8K""]",False,1.0593011975288391,5.934230983257294,7371.156092733145,2111833088,54.0,98.54,1755.0,1593.0,75.0,331.48,1695.0,1593.0
b32_h2048_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,2048,512,2048,100,300,20260803,2026-08-12T10:01:13.025816+00:00,10.12019157409668,9.699040412902832,10.30627155303955,10.031590509414674,0.2545600146921981,461.7426838053806,33554432,4672924418048,0.8829500978473581,0.8829500978473581,0.722527752539372,0.9927048057959271,81884,409.7800791363392,47165184,0.8996044921875,"[""2K-8K""]",False,0.965166836977005,5.883365869522095,5825.4694901406765,2111833088,62.0,108.13,1755.0,1593.0,83.0,342.21,1530.0,1593.0
b32_h2048_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,2048,8,2048,10,30,20260803,2026-08-12T06:56:47.763059+00:00,0.2112320065498352,0.20979200303554535,0.21369600296020508,0.21146453271309534,0.0011823530249778077,345.65994625806843,524288,73014444032,0.9983258928571429,0.9983258928571429,0.722527752539372,0.9993272994129159,65792,7.968871595330739,37896192,0.7228125,"[""2K-8K""]",False,0.590987503528595,0.8674710988998413,395.68858966231346,253723648,49.0,122.72,1755.0,1593.0,49.0,123.74,1755.0,1593.0
b32_h2048_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,2048,8,2048,10,30,20260803,2026-08-12T09:44:54.789205+00:00,0.21247999370098114,0.21107199788093567,0.21500800549983978,0.2128640001018842,0.001607726874870318,343.629735488188,524288,73014444032,0.9983258928571429,0.9983258928571429,0.722527752539372,0.9993272994129159,65792,7.968871595330739,37896192,0.7228125,"[""2K-8K""]",False,0.6999187171459198,0.8724071085453033,34.76431965827942,253723648,53.0,107.62,1755.0,1593.0,53.0,109.23,1755.0,1593.0
b32_h262144_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,1024,2048,10,30,20260803,2026-08-12T07:05:59.658755+00:00,20.06268882751465,20.040063858032227,21.191455841064453,20.204468218485513,0.3326446095050213,465.83231771400386,67108864,9345848836096,0.50390625,0.50390625,0.3817648634796384,0.4072594689296416,6899072,9.727230560863838,3973865472,75.79546875,"[""64K+""]",True,1.0995306074619293,51.04099214076996,32312.59809061885,8600421376,47.0,94.67,1755.0,1593.0,58.0,338.6,1680.0,1593.0
b32_h262144_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,1024,2048,10,30,20260803,2026-08-12T09:43:46.585838+00:00,20.19526481628418,20.069759368896484,21.543071746826172,20.31263993581136,0.37744705979576043,462.7742652109271,67108864,9345848836096,0.50390625,0.50390625,0.3817648634796384,0.4072594689296416,6899072,9.727230560863838,3973865472,75.79546875,"[""64K+""]",True,1.6640909016132355,52.6311881840229,9517.520058900118,8600421376,51.0,98.29,1755.0,1593.0,64.0,338.12,1695.0,1593.0
b32_h262144_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,128,2048,10,30,20260803,2026-08-12T06:57:36.753325+00:00,2.5506560802459717,2.476191997528076,2.6743040084838867,2.572323218981425,0.0854503261542762,458.0120046601273,8388608,1168231104512,0.50390625,0.50390625,0.3817648634796384,0.4070082214713796,2266404,3.701285384247469,1305448704,24.8994580078125,"[""64K+""]",True,1.2412220239639282,40.86816683411598,4083.2246989011765,5633213440,44.0,87.92,1755.0,1593.0,49.0,120.53,1440.0,1593.0
b32_h262144_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,128,2048,10,30,20260803,2026-08-12T09:44:45.732557+00:00,2.562527894973755,2.5247039794921875,2.6552960872650146,2.590891734759013,0.061136622342444547,455.8901024271444,8388608,1168231104512,0.50390625,0.50390625,0.3817648634796384,0.4070082214713796,2266404,3.701285384247469,1305448704,24.8994580078125,"[""64K+""]",True,0.978328287601471,42.927294969558716,333.0950140953064,5633213440,54.0,139.09,1755.0,1593.0,57.0,170.78,1590.0,1593.0
b32_h262144_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,2,2048,10,30,20260803,2026-08-12T06:56:47.271375+00:00,0.08563199639320374,0.08419200032949448,0.09344000369310379,0.08756480018297831,0.0032718923974451677,213.1634409664273,131072,18253611008,0.50390625,0.50390625,0.38176486347963834,0.4015716731898239,98048,1.3368146214099217,56475648,1.0771875,"[""64K+""]",True,0.7022805511951447,39.76425528526306,75.62080398201942,5215949824,50.0,110.61,1755.0,1593.0,50.0,110.12,1755.0,1593.0
b32_h262144_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,2,2048,10,30,20260803,2026-08-12T09:44:55.134494+00:00,0.08575999736785889,0.08441600203514099,0.0926399976015091,0.08618986681103706,0.0019764618022707213,212.8452841445758,131072,18253611008,0.50390625,0.50390625,0.38176486347963834,0.4015716731898239,98048,1.3368146214099217,56475648,1.0771875,"[""64K+""]",True,0.7851608097553253,42.068690061569214,11.143937706947327,5215949824,55.0,132.64,1755.0,1593.0,55.0,132.61,1755.0,1593.0
b32_h262144_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,32,2048,10,30,20260803,2026-08-12T06:57:00.013373+00:00,0.6550400257110596,0.6519680023193359,0.6738880276679993,0.674809604883194,0.10071954903457817,445.8624888012992,2097152,292057776128,0.50390625,0.50390625,0.38176486347963834,0.4063226210861057,858932,2.4415809400511335,494744832,9.4365087890625,"[""64K+""]",True,0.8343346416950226,39.799630641937256,1019.1436260938644,5315298304,46.0,90.43,1755.0,1593.0,46.0,100.67,1755.0,1593.0
b32_h262144_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,32,2048,10,30,20260803,2026-08-12T09:44:51.044055+00:00,0.6624000072479248,0.660319983959198,0.6659200191497803,0.6627541343371074,0.0018648766945279813,440.90847362972306,2097152,292057776128,0.50390625,0.50390625,0.38176486347963834,0.4063226210861057,858932,2.4415809400511335,494744832,9.4365087890625,"[""64K+""]",True,0.8835494518280029,42.58384183049202,104.77107763290405,5315298304,55.0,161.84,1740.0,1593.0,57.0,170.11,1695.0,1593.0
b32_h262144_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,4096,2048,10,30,20260803,2026-08-12T07:21:24.003636+00:00,86.74227142333984,82.82710266113281,87.70614624023438,85.97881164550782,1.8756783412039646,430.9709064676995,268435456,37383395344384,0.50390625,0.50390625,0.3817648634796384,0.40703639498895394,8505068,31.56182360917044,4898919168,93.4394677734375,"[""64K+""]",True,2.153635025024414,82.73215219378471,130061.8546642363,19469960192,45.0,110.92,1710.0,1593.0,66.0,340.08,1590.0,1593.0
b32_h262144_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,4096,2048,10,30,20260803,2026-08-12T09:41:52.463136+00:00,87.59494018554688,83.38902282714844,88.5215072631836,86.7960220336914,1.668264514343783,426.7757391602425,268435456,37383395344384,0.50390625,0.50390625,0.3817648634796384,0.40703639498895394,8505068,31.56182360917044,4898919168,93.4394677734375,"[""64K+""]",True,1.7065666615962982,85.08697897195816,11011.491972953081,19469960192,51.0,117.37,1725.0,1593.0,68.0,335.16,1680.0,1593.0
b32_h262144_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,512,2048,30,100,20260803,2026-08-12T09:55:18.886676+00:00,11.098176002502441,10.270943641662598,11.598048210144043,10.994117126464843,0.3447343303622079,421.0533710218993,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4070002188187989,5058404,6.633402946858337,2913640704,55.5732861328125,"[""64K+""]",True,1.1742748320102692,44.50710490345955,1414.9819314479828,6905922560,61.0,106.34,1755.0,1593.0,74.0,335.73,1665.0,1593.0
b32_h262144_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,512,2048,30,100,20260803,2026-08-12T09:56:30.555387+00:00,11.143296241760254,10.510432243347168,11.795552253723145,11.169956550598144,0.3695369275044471,419.3484868988676,33554432,4672924418048,0.50390625,0.50390625,0.3817648634796384,0.4070002188187989,5058404,6.633402946858337,2913640704,55.5732861328125,"[""64K+""]",True,1.3846643269062042,47.11044207215309,1347.3629131913185,6905922560,71.0,121.58,1755.0,1593.0,82.0,341.63,1545.0,1593.0
b32_h262144_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,262144,8,2048,10,30,20260803,2026-08-12T06:56:50.900411+00:00,0.23731200397014618,0.23472000658512115,0.24006399512290955,0.23763413379589718,0.0017623634041928355,307.67278018176114,524288,73014444032,0.50390625,0.50390625,0.38176486347963834,0.40960585861056753,278852,1.8801658227303373,160618752,3.0635595703125,"[""64K+""]",True,0.819280743598938,39.67563435435295,262.9506029188633,5235819520,47.0,107.53,1755.0,1593.0,47.0,107.61,1755.0,1593.0
b32_h262144_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,262144,8,2048,10,30,20260803,2026-08-12T09:44:53.402034+00:00,0.23996800184249878,0.2378239929676056,0.24355199933052063,0.2405482664704323,0.002133047985876086,304.26741678635346,524288,73014444032,0.50390625,0.50390625,0.38176486347963834,0.40960585861056753,278852,1.8801658227303373,160618752,3.0635595703125,"[""64K+""]",True,0.8512549102306366,42.543940246105194,29.84004095196724,5235819520,54.0,148.37,1755.0,1593.0,54.0,142.42,1755.0,1593.0
b32_h32768_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,1024,2048,30,100,20260803,2026-08-12T09:55:24.907757+00:00,20.151103973388672,19.91551971435547,21.24928092956543,20.30916872024536,0.460504131417166,463.78842808999576,67108864,9345848836096,0.5703125,0.5703125,0.432384490611313,0.5018783539475294,1081136,62.072545914667536,622734336,11.87771484375,"[""32K-64K""]",False,0.9177699685096741,17.015241086483,2504.510276019573,4372562944,60.0,108.96,1740.0,1593.0,78.0,343.36,1470.0,1593.0
b32_h32768_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,1024,2048,30,100,20260803,2026-08-12T09:56:22.077333+00:00,20.834688186645508,19.740991592407227,21.19388771057129,20.61241533279419,0.5605018629621893,448.57157219595183,67108864,9345848836096,0.5703125,0.5703125,0.432384490611313,0.5018783539475294,1081136,62.072545914667536,622734336,11.87771484375,"[""32K-64K""]",False,1.0444410145282745,16.152355819940567,2477.2874005138874,4372562944,69.0,117.75,1755.0,1593.0,81.0,330.66,1710.0,1593.0
b32_h32768_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,128,2048,10,30,20260803,2026-08-12T06:57:23.797566+00:00,2.464031934738159,2.266752004623413,2.5245120525360107,2.4349066416422525,0.10424122348723518,474.11362167923454,8388608,1168231104512,0.5703125,0.5703125,0.432384490611313,0.49630158008194714,994160,8.437885249859178,572636160,10.92216796875,"[""32K-64K""]",False,0.8386895060539246,6.306808441877365,3889.9277560412884,1405355008,44.0,88.87,1755.0,1593.0,49.0,119.44,1725.0,1593.0
b32_h32768_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,128,2048,10,30,20260803,2026-08-12T09:44:47.443900+00:00,2.4556479454040527,2.3106560707092285,2.507456064224243,2.425972278912862,0.07154186174945551,475.7323242113922,8388608,1168231104512,0.5703125,0.5703125,0.432384490611313,0.49630158008194714,994160,8.437885249859178,572636160,10.92216796875,"[""32K-64K""]",False,0.8711777627468109,6.695907562971115,388.2708549499512,1405355008,54.0,134.81,1755.0,1593.0,55.0,160.77,1740.0,1593.0
b32_h32768_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,2,2048,10,30,20260803,2026-08-12T06:56:46.671514+00:00,0.08569599688053131,0.08479999750852585,0.08876799792051315,0.08610879977544149,0.0013860921903170822,213.00424375070094,131072,18253611008,0.5703125,0.5703125,0.43238449061131295,0.4877996575342466,93696,1.3989071038251366,53968896,1.029375,"[""32K-64K""]",False,0.5930177867412567,5.192998796701431,79.5973427593708,988091392,50.0,96.84,1755.0,1593.0,50.0,96.97,1755.0,1593.0
b32_h32768_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,2,2048,10,30,20260803,2026-08-12T09:44:55.518154+00:00,0.08528000116348267,0.08396799862384796,0.08691199868917465,0.08552533263961475,0.0013798480644551308,214.0432781304451,131072,18253611008,0.5703125,0.5703125,0.43238449061131295,0.4877996575342466,93696,1.3989071038251366,53968896,1.029375,"[""32K-64K""]",False,0.6243586540222168,5.476534366607666,14.415036886930466,988091392,53.0,140.0,1755.0,1593.0,53.0,139.33,1755.0,1593.0
b32_h32768_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,32,2048,10,30,20260803,2026-08-12T06:56:56.374931+00:00,0.6226239800453186,0.6207039952278137,0.6262080073356628,0.6233333309491476,0.001958745541436867,469.0756949431053,2097152,292057776128,0.5703125,0.5703125,0.43238449061131295,0.49096823018590996,590112,3.553820291741229,339904512,6.4831640625,"[""32K-64K""]",False,0.7430389523506165,5.512077361345291,995.755136013031,1087439872,45.0,90.08,1755.0,1593.0,48.0,98.15,1740.0,1593.0
b32_h32768_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,32,2048,10,30,20260803,2026-08-12T09:44:51.848895+00:00,0.6250879764556885,0.6231679916381836,0.6340479850769043,0.6261642654736836,0.0032824866143694423,467.2266738899648,2097152,292057776128,0.5703125,0.5703125,0.43238449061131295,0.49096823018590996,590112,3.553820291741229,339904512,6.4831640625,"[""32K-64K""]",False,0.7057562470436096,5.755983293056488,99.91953521966934,1087439872,54.0,143.53,1740.0,1593.0,55.0,145.09,1740.0,1593.0
b32_h32768_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,4096,2048,10,30,20260803,2026-08-12T07:14:55.736593+00:00,79.510498046875,75.47731018066406,82.1568603515625,78.87773768107097,1.8829497407079339,470.16930169830925,268435456,37383395344384,0.5703125,0.5703125,0.432384490611313,0.49045561251108427,1179492,227.58565212820434,679387392,12.9582861328125,"[""32K-64K""]",False,1.4712661504745483,48.71766269207001,117199.97164607048,15242101760,48.0,109.07,1695.0,1593.0,68.0,337.61,1650.0,1593.0
b32_h32768_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,4096,2048,10,30,20260803,2026-08-12T09:42:36.171720+00:00,79.8326416015625,75.75965118408203,82.58723449707031,79.7576301574707,2.2123509408538244,468.2720575746591,268435456,37383395344384,0.5703125,0.5703125,0.432384490611313,0.49045561251108427,1179492,227.58565212820434,679387392,12.9582861328125,"[""32K-64K""]",False,1.5247128903865814,48.744168132543564,10238.481413573027,15242101760,52.0,113.91,1725.0,1593.0,69.0,336.95,1650.0,1593.0
b32_h32768_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,512,2048,10,30,20260803,2026-08-12T06:59:51.781560+00:00,9.824576377868652,9.493568420410156,9.869695663452148,9.76774730682373,0.1295476695382936,475.6362247408927,33554432,4672924418048,0.5703125,0.5703125,0.432384490611313,0.5036641398987891,1064772,31.513255419939668,613308672,11.6979345703125,"[""32K-64K""]",False,0.9283609688282013,10.176591575145721,15103.029232472181,2678064128,44.0,89.9,1755.0,1593.0,52.0,199.95,1740.0,1593.0
b32_h32768_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,512,2048,10,30,20260803,2026-08-12T09:44:32.318431+00:00,10.015583992004395,9.99500846862793,10.053471565246582,10.012532265981038,0.02162412244754187,466.5653467414853,33554432,4672924418048,0.5703125,0.5703125,0.432384490611313,0.5036641398987891,1064772,31.513255419939668,613308672,11.6979345703125,"[""32K-64K""]",False,0.948633998632431,10.797128081321716,1231.8020164966583,2678064128,55.0,97.97,1755.0,1593.0,63.0,203.76,1695.0,1593.0
b32_h32768_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,32768,8,2048,10,30,20260803,2026-08-12T06:56:49.469731+00:00,0.23180800676345825,0.22934399545192719,0.23481599986553192,0.23216319978237152,0.0014935774892751677,314.97809351557675,524288,73014444032,0.5703125,0.5703125,0.43238449061131295,0.4892367906066536,235488,2.2263894550890067,135641088,2.5871484375,"[""32K-64K""]",False,0.6567053496837616,5.362767726182938,278.7022702395916,1007961088,47.0,98.37,1755.0,1593.0,47.0,100.51,1755.0,1593.0
b32_h32768_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,32768,8,2048,10,30,20260803,2026-08-12T09:44:54.075159+00:00,0.2353920042514801,0.23343999683856964,0.23868800699710846,0.23579199959834415,0.0018778258160392775,310.1823456755792,524288,73014444032,0.5703125,0.5703125,0.43238449061131295,0.4892367906066536,235488,2.2263894550890067,135641088,2.5871484375,"[""32K-64K""]",False,0.7105879485607147,5.626518279314041,23.73240888118744,1007961088,53.0,134.68,1755.0,1593.0,53.0,123.8,1755.0,1593.0
b32_h4096_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,1024,2048,10,30,20260803,2026-08-12T07:03:03.746797+00:00,18.018112182617188,17.99488067626953,18.179712295532227,18.067409133911134,0.07748449154668832,518.6918996493054,67108864,9345848836096,0.8125,0.8125,0.722527752539372,0.8634219533543297,163716,409.9102347968433,94300416,1.7986376953125,"[""2K-8K""]",False,0.9028688073158264,11.472512036561966,16571.788538247347,3844080640,45.0,95.0,1755.0,1593.0,60.0,313.86,1650.0,1593.0
b32_h4096_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,1024,2048,10,30,20260803,2026-08-12T09:44:14.127775+00:00,18.13667106628418,17.993919372558594,18.218496322631836,18.11447245279948,0.09941272437176096,515.301226004468,67108864,9345848836096,0.8125,0.8125,0.722527752539372,0.8634219533543297,163716,409.9102347968433,94300416,1.7986376953125,"[""2K-8K""]",False,0.9115301072597504,11.690512299537659,1465.9537114202976,3844080640,55.0,103.56,1755.0,1593.0,69.0,317.18,1680.0,1593.0
b32_h4096_q128_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,128,2048,10,30,20260803,2026-08-12T06:57:13.155447+00:00,2.247328042984009,2.1815359592437744,2.381056070327759,2.27271998723348,0.07686831930856096,519.8311426581138,8388608,1168231104512,0.8125,0.8125,0.722527752539372,0.8768609153314579,135052,62.11391167846459,77789952,1.4837255859375,"[""2K-8K""]",False,0.8444488048553467,2.096090465784073,2291.710566729307,876872704,44.0,89.08,1755.0,1593.0,47.0,116.79,1695.0,1593.0
b32_h4096_q128_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,128,2048,10,30,20260803,2026-08-12T09:44:49.329920+00:00,2.3089919090270996,2.1918399333953857,2.3604159355163574,2.303222393989563,0.06560622336083706,505.94854834473523,8388608,1168231104512,0.8125,0.8125,0.722527752539372,0.8768609153314579,135052,62.11391167846459,77789952,1.4837255859375,"[""2K-8K""]",False,0.8088499307632446,2.058517187833786,190.0710016489029,876872704,54.0,154.96,1740.0,1593.0,57.0,164.19,1725.0,1593.0
b32_h4096_q2_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,2,2048,10,30,20260803,2026-08-12T06:56:45.976887+00:00,0.08207999914884567,0.08134400099515915,0.0857279971241951,0.08253973374764124,0.001485307720848831,222.38805064920263,131072,18253611008,0.8125,0.8125,0.722527752539372,0.8555528375733856,77824,1.6842105263157894,44826624,0.855,"[""2K-8K""]",False,0.526033341884613,0.9250938892364502,65.2058757841587,459609088,52.0,175.7,1755.0,1593.0,51.0,143.98,1755.0,1593.0
b32_h4096_q2_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,2,2048,10,30,20260803,2026-08-12T09:44:55.950899+00:00,0.08195199817419052,0.08131200075149536,0.0857279971241951,0.08258453359206518,0.0018886452396534852,222.73539894904826,131072,18253611008,0.8125,0.8125,0.722527752539372,0.8555528375733856,77824,1.6842105263157894,44826624,0.855,"[""2K-8K""]",False,0.6268061697483063,1.0207369923591614,10.29602438211441,459609088,52.0,132.05,1755.0,1593.0,52.0,127.94,1755.0,1593.0
b32_h4096_q32_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,32,2048,10,30,20260803,2026-08-12T06:56:53.307160+00:00,0.5698559880256653,0.5687680244445801,0.5744320154190063,0.5703018625577291,0.001726655381088314,512.5115507513913,2097152,292057776128,0.8125,0.8125,0.722527752539372,0.8762135365704501,130668,16.049468882970583,75264768,1.4355615234375,"[""2K-8K""]",False,0.6751455366611481,1.2696199119091034,599.7447893023491,558957568,46.0,99.11,1755.0,1593.0,46.0,107.58,1755.0,1593.0
b32_h4096_q32_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,32,2048,10,30,20260803,2026-08-12T09:44:52.567063+00:00,0.5692480206489563,0.5684159994125366,0.5728960037231445,0.5697376072406769,0.0017915081095168956,513.0589225326548,2097152,292057776128,0.8125,0.8125,0.722527752539372,0.8762135365704501,130668,16.049468882970583,75264768,1.4355615234375,"[""2K-8K""]",False,0.6952323019504547,1.3183876872062683,57.933300733566284,558957568,54.0,132.46,1755.0,1593.0,56.0,139.65,1755.0,1593.0
b32_h4096_q4096_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,4096,2048,10,30,20260803,2026-08-12T07:09:52.530765+00:00,77.43660736083984,73.01145935058594,80.18617248535156,77.14654820760092,1.9748070828211137,482.7612755577539,268435456,37383395344384,0.8124670902014652,0.8124670902014652,0.7224876865505949,0.8333927012702957,261964,1024.7036081293613,150891264,2.8780224609375,"[""2K-8K"", ""8K-16K""]",False,1.3786852359771729,44.31439936161041,57068.83806735277,14713619456,47.0,109.81,1725.0,1593.0,69.0,330.56,1725.0,1593.0
b32_h4096_q4096_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,4096,2048,10,30,20260803,2026-08-12T09:43:16.399830+00:00,78.68524932861328,74.5239028930664,80.73836517333984,78.46100285847982,2.0249215751580936,475.100424328068,268435456,37383395344384,0.8124670902014652,0.8124670902014652,0.7224876865505949,0.8333927012702957,261964,1024.7036081293613,150891264,2.8780224609375,"[""2K-8K"", ""8K-16K""]",False,1.5049539506435394,44.065628200769424,6712.4439142644405,14713619456,55.0,115.22,1620.0,1593.0,72.0,332.12,1650.0,1593.0
b32_h4096_q512_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,512,2048,100,300,20260803,2026-08-12T10:01:02.970366+00:00,10.119232177734375,9.686976432800293,10.155808448791504,10.039700698852538,0.17115296141703346,461.786461262344,33554432,4672924418048,0.8125,0.8125,0.722527752539372,0.8707602663282779,147320,227.76562584849307,84856320,1.618505859375,"[""2K-8K""]",False,0.9831786155700684,6.177656352519989,854.4195517897606,2149581824,66.0,118.14,1755.0,1593.0,82.0,330.86,1710.0,1593.0
b32_h4096_q512_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,512,2048,100,300,20260803,2026-08-12T10:01:08.004747+00:00,10.2456636428833,9.802495956420898,10.5796480178833,10.244202451705933,0.24533937165252528,456.08801742128645,33554432,4672924418048,0.8125,0.8125,0.722527752539372,0.8707602663282779,147320,227.76562584849307,84856320,1.618505859375,"[""2K-8K""]",False,0.9875446557998657,6.128646433353424,777.8694182634354,2149581824,73.0,143.36,1755.0,1593.0,81.0,314.83,1680.0,1593.0
b32_h4096_q8_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,4096,8,2048,10,30,20260803,2026-08-12T06:56:48.300945+00:00,0.22044800221920013,0.21568000316619873,0.26393601298332214,0.22892053425312042,0.01605210283180289,331.209370450084,524288,73014444032,0.8125,0.8125,0.722527752539372,0.8700846991193738,109976,4.767294682476177,63346176,1.208232421875,"[""2K-8K""]",False,0.9200796484947205,1.4093071222305298,176.84060335159302,479478784,48.0,111.55,1755.0,1593.0,49.0,100.07,1755.0,1593.0
b32_h4096_q8_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,4096,8,2048,10,30,20260803,2026-08-12T09:44:54.629762+00:00,0.21836799383163452,0.21593600511550903,0.22035199403762817,0.2182549332578977,0.0014483126978544311,334.36422046490657,524288,73014444032,0.8125,0.8125,0.722527752539372,0.8700846991193738,109976,4.767294682476177,63346176,1.208232421875,"[""2K-8K""]",False,0.6764717400074005,1.1823922395706177,20.005475729703903,479478784,53.0,109.75,1755.0,1593.0,53.0,109.52,1755.0,1593.0
b32_h524288_q1024_csa_profile_sim_ascending_steady,ok,,full,csa_profile_sim,ascending,steady,32,524288,1024,2048,10,30,20260803,2026-08-12T07:06:33.010438+00:00,20.390111923217773,20.097536087036133,21.196096420288086,20.39868590037028,0.2900690122566051,458.35201254849846,67108864,9345848836096,0.50390625,0.50390625,0.3817648634796384,0.4067620503225905,9256628,7.249817536148153,5331817728,101.6963525390625,"[""64K+""]",True,1.5191137790679932,89.99641612172127,32255.73229044676,13432259584,45.0,95.56,1755.0,1593.0,60.0,338.99,1605.0,1593.0
b32_h524288_q1024_csa_profile_sim_descending_steady,ok,,full,csa_profile_sim,descending,steady,32,524288,1024,2048,10,30,20260803,2026-08-12T09:43:42.693845+00:00,20.503456115722656,20.238496780395508,22.398271560668945,20.76779842376709,0.678513499685019,455.81821832121886,67108864,9345848836096,0.50390625,0.50390625,0.3817648634796384,0.4067620503225905,9256628,7.249817536148153,5331817728,101.6963525390625,"[""64K+""]",True,1.5552639961242676,91.11316129565239,2732.440911233425,13432259584,56.0,104.19,1755.0,1593.0,66.0,334.5,1725.0,1593.0
