case_id,status,skip_reason,stage,pattern,pass_order,cache_state,B,H,Q,topk,warmup,repeat,seed,timestamp,setup_alloc_ms,setup_quant_ms,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,achieved_adjacent_overlap,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,c4_consecutive_fraction,trace_rows,hidden_layer_ids,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b8_h32768_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,32768,1024,2048,10,30,20260803,2026-08-11T10:35:38.235842+00:00,0.8602067828178406,3.9424151182174683,4.641727924346924,4.503871917724609,4.675072193145752,4.630414930979411,0.04344524946840136,503.3604397122722,16777216,2336462209024,0.5805644970369013,206752,81.14657173812104,119089152,2.2714453125,0.4499542773819716,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",371.9269596040249,1376257024,39.0,197.46,1755.0,1593.0,41.0,197.25,1725.0,1593.0
b8_h32768_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,32768,1024,2048,10,30,20260803,2026-08-11T10:35:38.947735+00:00,0.8602067828178406,3.9424151182174683,4.627488136291504,4.4651198387146,4.75651216506958,4.630423482259115,0.11710152088505413,504.90938932940287,16777216,2336462209024,0.5805644970369013,206752,81.14657173812104,119089152,2.2714453125,0.4499542773819716,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",366.77222326397896,1376257024,39.0,141.97,1755.0,1593.0,43.0,196.42,1710.0,1593.0
b8_h32768_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,32768,1024,2048,10,30,20260803,2026-08-11T10:35:37.909942+00:00,0.8602067828178406,3.9424151182174683,4.876287937164307,4.692895889282227,4.893919944763184,4.850932248433431,0.06794557693993807,479.1477121801623,16777216,2336462209024,0.05906395338847141,270217,62.08793673232994,155644992,2.968692626953125,,,,8.549440652132034,1376257024,41.0,202.61,1740.0,1593.0,41.0,259.81,1695.0,1593.0
b8_h32768_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,32768,1024,2048,10,30,20260803,2026-08-11T10:35:39.673516+00:00,0.8602067828178406,3.9424151182174683,4.875904083251953,4.745696067810059,4.879360198974609,4.839582951863607,0.08974438859586595,479.1854329229773,16777216,2336462209024,0.05906395338847141,270217,62.08793673232994,155644992,2.968692626953125,,,,9.417526423931122,1376257024,40.0,187.74,1740.0,1593.0,45.0,197.57,1725.0,1593.0
b8_h32768_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,32768,2048,2048,10,30,20260803,2026-08-11T10:35:49.461232+00:00,0.8845850825309753,6.7655108869075775,9.056960105895996,9.052063941955566,9.379424095153809,9.131531715393066,0.13828705478120903,515.9484378214241,33554432,4672924418048,0.553346098139045,232100,144.56885825075398,133689600,2.5499267578125,0.4432453073400807,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",743.3840855956078,2422556672,41.0,140.92,1755.0,1593.0,49.0,199.39,1620.0,1593.0
b8_h32768_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,32768,2048,2048,10,30,20260803,2026-08-11T10:35:50.677665+00:00,0.8845850825309753,6.7655108869075775,9.134559631347656,8.879103660583496,9.143903732299805,9.10886074701945,0.10920582245207798,511.5653744283002,33554432,4672924418048,0.553346098139045,232100,144.56885825075398,133689600,2.5499267578125,0.4432453073400807,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",741.7227737605572,2422556672,42.0,128.13,1755.0,1593.0,47.0,199.16,1725.0,1593.0
b8_h32768_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,32768,2048,2048,10,30,20260803,2026-08-11T10:35:48.965820+00:00,0.8845850825309753,6.7655108869075775,9.175775527954102,9.124863624572754,9.258624076843262,9.190210151672364,0.0426548428425242,509.26751682317035,33554432,4672924418048,0.05920917043234001,278393,120.52900755406925,160354368,3.058516845703125,,,,18.105585128068924,2422556672,44.0,306.15,1740.0,1593.0,49.0,318.46,1620.0,1593.0
b8_h32768_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,32768,2048,2048,10,30,20260803,2026-08-11T10:35:52.004294+00:00,0.8845850825309753,6.7655108869075775,9.113696098327637,9.025376319885254,9.441887855529785,9.171765359242757,0.13251085464906415,512.7364756989737,33554432,4672924418048,0.05920917043234001,278393,120.52900755406925,160354368,3.058516845703125,,,,16.370385885238647,2556839936,43.0,202.97,1740.0,1593.0,49.0,314.26,1680.0,1593.0
b8_h32768_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,32768,256,2048,10,30,20260803,2026-08-11T10:35:32.520867+00:00,0.6650537252426147,2.0629726350307465,1.1353600025177002,1.133504033088684,1.1414719820022583,1.1361215988794962,0.002102198608537931,514.4760701105407,4194304,584115552256,0.5723249846813726,153376,27.34654704777801,88344576,1.6850390625,0.4553246544765166,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",84.32774245738983,741344256,38.0,143.94,1740.0,1593.0,42.0,158.76,1620.0,1593.0
b8_h32768_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,32768,256,2048,10,30,20260803,2026-08-11T10:35:32.751582+00:00,0.6650537252426147,2.0629726350307465,1.1360960006713867,1.1332800388336182,1.1839359998703003,1.1453429261843364,0.018687460125650826,514.1427765882561,4194304,584115552256,0.5723249846813726,153376,27.34654704777801,88344576,1.6850390625,0.4553246544765166,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",80.86606860160828,741344256,38.0,142.51,1740.0,1593.0,40.0,158.47,1725.0,1593.0
b8_h32768_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,32768,256,2048,10,30,20260803,2026-08-11T10:35:32.295400+00:00,0.6650537252426147,2.0629726350307465,1.1473280191421509,1.1444799900054932,1.22051203250885,1.158353062470754,0.025400026212612156,509.1094634756145,4194304,584115552256,0.06530905330882353,264085,15.8824014995172,152112960,2.901324462890625,,,,3.2526589930057526,741344256,38.0,146.07,1740.0,1593.0,38.0,154.75,1710.0,1593.0
b8_h32768_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,32768,256,2048,10,30,20260803,2026-08-11T10:35:32.997098+00:00,0.6650537252426147,2.0629726350307465,1.1487679481506348,1.1446399688720703,1.1934399604797363,1.1661429286003113,0.02166818548789012,508.471317637604,4194304,584115552256,0.06530905330882353,264085,15.8824014995172,152112960,2.901324462890625,,,,4.198998212814331,741344256,39.0,154.58,1740.0,1593.0,39.0,161.66,1650.0,1593.0
b8_h32768_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,32768,64,2048,10,30,20260803,2026-08-11T10:35:29.619865+00:00,0.6160549819469452,1.8739216029644012,0.33164799213409424,0.3304319977760315,0.34009599685668945,0.33240853349367777,0.0023925732998885717,440.31289658752576,1048576,146028888064,0.6102663070436507,98868,10.605817858154307,56947968,1.0861962890625,0.4761879280821918,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",18.24432611465454,581469184,37.0,107.25,1755.0,1593.0,38.0,111.15,1755.0,1593.0
b8_h32768_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,32768,64,2048,10,30,20260803,2026-08-11T10:35:29.754612+00:00,0.6160549819469452,1.8739216029644012,0.33209601044654846,0.33087998628616333,0.3383359909057617,0.3325834621985753,0.0023948406472929793,439.71888691961163,1048576,146028888064,0.6102663070436507,98868,10.605817858154307,56947968,1.0861962890625,0.4761879280821918,"[0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40]",16.628041863441467,581469184,38.0,108.35,1755.0,1593.0,37.0,112.53,1755.0,1593.0
b8_h32768_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,32768,64,2048,10,30,20260803,2026-08-11T10:35:29.457089+00:00,0.6160549819469452,1.8739216029644012,0.3531840145587921,0.35094401240348816,0.35519999265670776,0.3532800018787384,0.0017566586261137044,413.46403586930063,1048576,146028888064,0.07359967912946429,257009,4.079919380255166,148037184,2.823585205078125,,,,2.232268452644348,581469184,39.0,107.35,1755.0,1593.0,37.0,110.63,1755.0,1593.0
b8_h32768_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,32768,64,2048,10,30,20260803,2026-08-11T10:35:29.887676+00:00,0.6160549819469452,1.8739216029644012,0.3527680039405823,0.35152000188827515,0.3572160005569458,0.3532245337963104,0.0018063424684271138,413.95162382299293,1048576,146028888064,0.07359967912946429,257009,4.079919380255166,148037184,2.823585205078125,,,,2.827126532793045,581469184,37.0,108.14,1755.0,1593.0,38.0,109.54,1755.0,1593.0
b8_h65536_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,65536,1024,2048,10,30,20260803,2026-08-11T10:35:40.373014+00:00,3.138430416584015,5.7944804430007935,4.588287830352783,4.423679828643799,4.783552169799805,4.62606078783671,0.10357093334232259,509.22311228333615,16777216,2336462209024,0.47358221835288367,310568,54.02107106978182,178887168,3.412001953125,0.37160114206213307,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",376.13995373249054,1527251968,40.0,188.41,1755.0,1593.0,46.0,208.76,1650.0,1593.0
b8_h65536_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,65536,1024,2048,10,30,20260803,2026-08-11T10:35:41.081718+00:00,3.138430416584015,5.7944804430007935,4.59987211227417,4.50486421585083,4.828991889953613,4.647903966903686,0.10938321184482358,507.94068878337936,16777216,2336462209024,0.47358221835288367,310568,54.02107106978182,178887168,3.412001953125,0.37160114206213307,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",377.2178553044796,1527251968,40.0,143.94,1755.0,1593.0,46.0,199.63,1680.0,1593.0
b8_h65536_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,65536,1024,2048,10,30,20260803,2026-08-11T10:35:40.077146+00:00,3.138430416584015,5.7944804430007935,4.959712028503418,4.908127784729004,5.242879867553711,5.030839411417643,0.11401253775943296,471.0882800445618,16777216,2336462209024,0.032800996991080154,532242,31.52178144528241,306571392,5.84738525390625,,,,8.862465620040894,1527251968,41.0,202.3,1740.0,1593.0,46.0,264.54,1425.0,1593.0
b8_h65536_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,65536,1024,2048,10,30,20260803,2026-08-11T10:35:41.797327+00:00,3.138430416584015,5.7944804430007935,5.119775772094727,4.909408092498779,5.299712181091309,5.149165868759155,0.13847883300977354,456.36026127528044,16777216,2336462209024,0.032800996991080154,532242,31.52178144528241,306571392,5.84738525390625,,,,9.611658751964569,1527251968,41.0,189.23,1740.0,1593.0,44.0,204.35,1665.0,1593.0
b8_h65536_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,65536,2048,2048,10,30,20260803,2026-08-11T10:35:53.057559+00:00,0.9131468832492828,7.9169683158397675,9.13212776184082,9.110624313354492,9.269951820373535,9.178610229492188,0.06593562465359916,511.70160338471317,33554432,4672924418048,0.5106991319232413,381572,87.93735389389158,219785472,4.1920751953125,0.3771431581381482,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",713.2229842245579,2573551616,43.0,135.55,1755.0,1593.0,49.0,198.43,1620.0,1593.0
b8_h65536_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,65536,2048,2048,10,30,20260803,2026-08-11T10:35:54.289371+00:00,0.9131468832492828,7.9169683158397675,9.1146240234375,9.105792045593262,9.511872291564941,9.189238421122234,0.16208868800641235,512.6842759538915,33554432,4672924418048,0.5106991319232413,381572,87.93735389389158,219785472,4.1920751953125,0.3771431581381482,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",703.8353681564331,2573551616,44.0,150.34,1755.0,1593.0,45.0,200.07,1725.0,1593.0
b8_h65536_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,65536,2048,2048,10,30,20260803,2026-08-11T10:35:52.525437+00:00,0.9131468832492828,7.9169683158397675,10.035072326660156,9.998496055603027,10.532320022583008,10.104194037119548,0.17761681815645683,465.6592664143986,33554432,4672924418048,0.031198416795157547,540404,62.09138348346792,311272704,5.9370556640625,,,,16.618993133306503,2573551616,44.0,309.55,1740.0,1593.0,46.0,326.67,1650.0,1593.0
b8_h65536_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,65536,2048,2048,10,30,20260803,2026-08-11T10:35:55.566130+00:00,0.9131468832492828,7.9169683158397675,10.08579158782959,10.011103630065918,10.098176002502441,10.063289546966553,0.03685611782370926,463.317566832014,33554432,4672924418048,0.031198416795157547,540404,62.09138348346792,311272704,5.9370556640625,,,,16.79117977619171,2707834880,45.0,208.78,1740.0,1593.0,49.0,325.8,1665.0,1593.0
b8_h65536_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,65536,256,2048,10,30,20260803,2026-08-11T10:35:33.291280+00:00,0.7424354553222656,3.199707716703415,1.1435840129852295,1.1413120031356812,1.1578559875488281,1.1467466592788695,0.006459241553583626,510.77624872633163,4194304,584115552256,0.4404909620098039,219016,19.15067392336633,126153216,2.406181640625,0.3646792059075342,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",86.7801159620285,892339200,38.0,154.58,1740.0,1593.0,42.0,162.45,1620.0,1593.0
b8_h65536_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,65536,256,2048,10,30,20260803,2026-08-11T10:35:33.550313+00:00,0.7424354553222656,3.199707716703415,1.1447999477386475,1.1403520107269287,1.175104022026062,1.15649493932724,0.01572084737109864,510.23373420816307,4194304,584115552256,0.4404909620098039,219016,19.15067392336633,126153216,2.406181640625,0.3646792059075342,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",88.69582414627075,892339200,38.0,163.29,1740.0,1593.0,39.0,163.71,1740.0,1593.0
b8_h65536_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,65536,256,2048,10,30,20260803,2026-08-11T10:35:33.134235+00:00,0.7424354553222656,3.199707716703415,1.2463359832763672,1.2402559518814087,1.317088007926941,1.2730805317560832,0.034218389470317176,468.66620244765573,4194304,584115552256,0.03703254250919118,526028,7.97353753032158,302992128,5.7791162109375,,,,3.2755285501480103,892339200,40.0,160.97,1740.0,1593.0,40.0,165.99,1530.0,1593.0
b8_h65536_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,65536,256,2048,10,30,20260803,2026-08-11T10:35:33.812447+00:00,0.7424354553222656,3.199707716703415,1.2448320388793945,1.2421120405197144,1.3265600204467773,1.2508554736773172,0.020514995510001705,469.23242173444095,4194304,584115552256,0.03703254250919118,526028,7.97353753032158,302992128,5.7791162109375,,,,4.247020930051804,892339200,39.0,165.98,1740.0,1593.0,42.0,172.97,1695.0,1593.0
b8_h65536_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,65536,64,2048,10,30,20260803,2026-08-11T10:35:30.256997+00:00,0.6663128733634949,3.1036920845508575,0.3357760012149811,0.3347199857234955,0.33935999870300293,0.3361642668644587,0.0014681414670145272,434.89971747714276,1048576,146028888064,0.46844385540674605,139724,7.504623400417967,80481024,1.5350537109375,0.3585799902152642,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",18.983948975801468,732464128,38.0,114.04,1755.0,1593.0,37.0,115.48,1755.0,1593.0
b8_h65536_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,65536,64,2048,10,30,20260803,2026-08-11T10:35:30.388484+00:00,0.6663128733634949,3.1036920845508575,0.33561599254608154,0.33420801162719727,0.339136004447937,0.33606293201446535,0.0018902292093325608,435.10706076960736,1048576,146028888064,0.46844385540674605,139724,7.504623400417967,80481024,1.5350537109375,0.3585799902152642,"[19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36]",18.55156570672989,732464128,37.0,111.83,1755.0,1593.0,37.0,114.49,1755.0,1593.0
b8_h65536_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,65536,64,2048,10,30,20260803,2026-08-11T10:35:30.119950+00:00,0.6663128733634949,3.1036920845508575,0.3898560106754303,0.38707199692726135,0.39215999841690063,0.3899968018134435,0.0016722784427154775,374.5713393285976,1048576,146028888064,0.0325927734375,447368,2.3438779707086783,257683968,4.914931640625,,,,5.447570234537125,732464128,37.0,109.65,1755.0,1593.0,38.0,114.3,1755.0,1593.0
b8_h65536_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,65536,64,2048,10,30,20260803,2026-08-11T10:35:30.521631+00:00,0.6663128733634949,3.1036920845508575,0.38995200395584106,0.3880000114440918,0.39369601011276245,0.3902239998181661,0.0018475352165397622,374.47913225889357,1048576,146028888064,0.0325927734375,447368,2.3438779707086783,257683968,4.914931640625,,,,2.870660275220871,732464128,37.0,110.9,1755.0,1593.0,37.0,115.01,1755.0,1593.0
b8_h8192_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,8192,1024,2048,20,100,20260803,2026-08-11T10:48:22.930213+00:00,213.97901698946953,21.793749183416367,4.510848045349121,4.487167835235596,4.546720027923584,4.513724179267883,0.017785447169758703,517.9651776195373,16777216,2336462209024,0.7576101234115347,62060,270.3386400257815,35746560,0.6818115234375,0.6336242317453522,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",316.49572402238846,1263010816,37.0,248.37,1755.0,1593.0,41.0,249.74,1710.0,1593.0
b8_h8192_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,8192,1024,2048,20,100,20260803,2026-08-11T10:48:23.932340+00:00,213.97901698946953,21.793749183416367,4.509920120239258,4.498976230621338,4.550144195556641,4.513840312957764,0.018004298298671687,518.0717499936668,16777216,2336462209024,0.7576101234115347,62060,270.3386400257815,35746560,0.6818115234375,0.6336242317453522,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",281.42306208610535,1263010816,37.0,251.02,1755.0,1593.0,43.0,248.68,1710.0,1593.0
b8_h8192_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,8192,1024,2048,20,100,20260803,2026-08-11T10:48:22.031377+00:00,213.97901698946953,21.793749183416367,4.48799991607666,4.479680061340332,4.55299186706543,4.502008957862854,0.0329374320569092,520.6021062198457,16777216,2336462209024,0.2350506227853128,73702,227.63583077799788,42452352,0.80971435546875,,,,192.63433292508125,1263010816,35.0,68.93,1755.0,1593.0,40.0,250.08,1695.0,1593.0
b8_h8192_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,8192,1024,2048,20,100,20260803,2026-08-11T10:48:24.941204+00:00,213.97901698946953,21.793749183416367,4.5149760246276855,4.496863842010498,4.521759986877441,4.513367042541504,0.010274045822205265,517.491609319602,16777216,2336462209024,0.2350506227853128,73702,227.63583077799788,42452352,0.80971435546875,,,,9.332042187452316,1263010816,39.0,251.07,1740.0,1593.0,42.0,343.83,1620.0,1593.0
b8_h8192_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,8192,2048,2048,10,30,20260803,2026-08-11T10:35:42.650956+00:00,1.0406039655208588,5.576685070991516,8.956480026245117,8.880448341369629,9.374655723571777,8.97711140314738,0.14074612829784636,521.7367095505108,33554432,4672924418048,0.7704616559675745,64116,523.339447251856,36930816,0.7043994140625,0.644818031624572,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",651.5424065291882,2309310464,40.0,154.34,1755.0,1593.0,43.0,195.21,1680.0,1593.0
b8_h8192_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,8192,2048,2048,10,30,20260803,2026-08-11T10:35:43.840902+00:00,1.0406039655208588,5.576685070991516,8.956864356994629,8.756352424621582,9.118080139160156,8.984912077585856,0.09935338392633007,521.7143223117811,33554432,4672924418048,0.7704616559675745,64116,523.339447251856,36930816,0.7043994140625,0.644818031624572,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",627.4298876523972,2309310464,41.0,168.47,1755.0,1593.0,45.0,196.33,1680.0,1593.0
b8_h8192_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,8192,2048,2048,10,30,20260803,2026-08-11T10:35:42.169679+00:00,1.0406039655208588,5.576685070991516,9.042943954467773,8.962400436401367,9.052607536315918,9.03251838684082,0.03171465724089643,516.7481344102864,33554432,4672924418048,0.22297889847375732,81893,409.73504450929875,47170368,0.899703369140625,,,,15.949215739965439,2309310464,42.0,208.61,1740.0,1593.0,47.0,291.75,1485.0,1593.0
b8_h8192_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,8192,2048,2048,10,30,20260803,2026-08-11T10:35:44.958665+00:00,1.0406039655208588,5.576685070991516,8.963168144226074,8.818655967712402,9.33142375946045,9.02556053797404,0.15419957405823279,521.3474011483564,33554432,4672924418048,0.22297889847375732,81893,409.73504450929875,47170368,0.899703369140625,,,,16.280949115753174,2443593728,42.0,203.93,1740.0,1593.0,43.0,312.2,1725.0,1593.0
b8_h8192_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,8192,256,2048,10,30,20260803,2026-08-11T10:35:30.792948+00:00,0.6327182054519653,1.1839903891086578,1.11900794506073,1.1130239963531494,1.1461119651794434,1.127955190340678,0.014226783299726755,521.9941063280827,4194304,584115552256,0.742416321997549,55536,75.52405646787669,31988736,0.61013671875,0.6207994434931506,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",69.38804313540459,628098048,38.0,120.96,1740.0,1593.0,39.0,133.55,1680.0,1593.0
b8_h8192_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,8192,256,2048,10,30,20260803,2026-08-11T10:35:31.009235+00:00,0.6327182054519653,1.1839903891086578,1.114016056060791,1.1106560230255127,1.1199359893798828,1.1146538694699606,0.0025841930651084983,524.3331539775628,4194304,584115552256,0.742416321997549,55536,75.52405646787669,31988736,0.61013671875,0.6207994434931506,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",72.0251016318798,628098048,37.0,131.14,1740.0,1593.0,42.0,140.64,1725.0,1593.0
b8_h8192_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,8192,256,2048,10,30,20260803,2026-08-11T10:35:30.622016+00:00,0.6327182054519653,1.1839903891086578,1.1055359840393066,1.1022080183029175,1.1298880577087402,1.1106592098871866,0.009809337425838177,528.3550790647373,4194304,584115552256,0.24569283279718138,67561,62.08173354450052,38915136,0.742247314453125,,,,3.1718239188194275,628098048,38.0,115.64,1755.0,1593.0,42.0,126.14,1710.0,1593.0
b8_h8192_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,8192,256,2048,10,30,20260803,2026-08-11T10:35:31.295601+00:00,0.6327182054519653,1.1839903891086578,1.1162240505218506,1.1131839752197266,1.1627839803695679,1.1297119975090026,0.021238396652756206,523.2959744801392,4194304,584115552256,0.24569283279718138,67561,62.08173354450052,38915136,0.742247314453125,,,,4.097122699022293,628098048,38.0,137.82,1740.0,1593.0,38.0,152.04,1710.0,1593.0
b8_h8192_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,8,8192,64,2048,10,30,20260803,2026-08-11T10:35:28.400064+00:00,0.6582699716091156,0.9310469031333923,0.3306879997253418,0.3288959860801697,0.33430400490760803,0.3307562639315923,0.001662847738324544,441.59113177764726,1048576,146028888064,0.7371690538194444,48740,21.513664341403366,28074240,0.5354736328125,0.6102540973581213,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",19.165974110364914,280953856,37.0,130.96,1740.0,1593.0,38.0,133.19,1755.0,1593.0
b8_h8192_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,8,8192,64,2048,10,30,20260803,2026-08-11T10:35:28.555232+00:00,0.6582699716091156,0.9310469031333923,0.328000009059906,0.32716798782348633,0.3309440016746521,0.3286271999279658,0.001812765268071288,445.21001228792426,1048576,146028888064,0.7371690538194444,48740,21.513664341403366,28074240,0.5354736328125,0.6102540973581213,"[8,19,5,18,3,12,0,8]","[26,30,36,40,4,8,14,18]",15.716467052698135,280953856,37.0,129.33,1755.0,1593.0,37.0,123.89,1755.0,1593.0
b8_h8192_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,8,8192,64,2048,10,30,20260803,2026-08-11T10:35:28.242835+00:00,0.6582699716091156,0.9310469031333923,0.33212798833847046,0.3309760093688965,0.33561599254608154,0.33266239762306216,0.0019237652071894516,439.6765499786259,1048576,146028888064,0.24883645678323413,66016,15.883664566165779,38025216,0.7252734375,,,,2.308458089828491,280953856,38.0,143.13,1740.0,1593.0,39.0,130.82,1740.0,1593.0
b8_h8192_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,8,8192,64,2048,10,30,20260803,2026-08-11T10:35:28.683663+00:00,0.6582699716091156,0.9310469031333923,0.3288959860801697,0.32758399844169617,0.33427199721336365,0.32970346411069235,0.0023501395615627843,443.99717310142205,1048576,146028888064,0.24883645678323413,66016,15.883664566165779,38025216,0.7252734375,,,,2.758525311946869,280953856,37.0,123.64,1755.0,1593.0,37.0,127.34,1755.0,1593.0
